customer_id,company_name,plan,mrr,start_date,status,tenure_months,seats,industry,avg_dau,login_days_30,features_used,support_tickets
cust_1514,Company_1514,growth,799,2023-02-21,active,16,2,Other,9.2,30,8,5
cust_1515,Company_1515,growth,799,2023-07-19,active,15,5,SaaS,3.7,11,3,1
cust_1516,Company_1516,enterprise,4999,2023-09-09,active,7,3,Finance,1.1,29,8,5
cust_1517,Company_1517,pro,1999,2023-10-30,active,4,1,Finance,9.2,18,7,4
cust_1518,Company_1518,growth,799,2023-05-25,active,11,2,Finance,9.5,13,7,3
cust_1519,Company_1519,starter,299,2023-09-09,active,1,3,Other,5.1,12,5,3
cust_1520,Company_1520,enterprise,4999,2023-05-28,active,22,34,SaaS,2.3,2,5,4
cust_1521,Company_1521,pro,1999,2023-10-20,active,18,3,SaaS,5.6,1,5,3
cust_1522,Company_1522,starter,299,2023-10-03,active,2,4,Other,5.5,5,6,5
cust_1523,Company_1523,growth,799,2023-04-20,active,4,2,Ecommerce,7.3,2,4,3
cust_1524,Company_1524,starter,299,2023-11-24,churned,20,4,Ecommerce,9.1,3,5,0
cust_1525,Company_1525,enterprise,4999,2023-12-04,active,11,25,Ecommerce,4.0,26,7,0
cust_1526,Company_1526,starter,299,2023-11-03,active,8,3,Healthcare,7.0,22,5,1
cust_1527,Company_1527,enterprise,4999,2023-12-01,active,24,27,SaaS,4.5,13,7,2
cust_1528,Company_1528,pro,1999,2023-04-08,active,16,1,Healthcare,0.9,24,8,1
cust_1529,Company_1529,growth,799,2023-04-25,active,3,1,Ecommerce,9.1,15,2,1
cust_1530,Company_1530,growth,799,2023-03-27,active,24,4,Finance,5.6,9,5,0
cust_1531,Company_1531,pro,1999,2023-07-22,active,7,5,Healthcare,2.4,16,1,3
cust_1532,Company_1532,growth,799,2023-02-27,churned,8,4,Ecommerce,1.3,22,2,1
cust_1533,Company_1533,growth,799,2023-07-09,active,15,4,Other,7.8,21,4,1
cust_1534,Company_1534,pro,1999,2023-01-23,churned,19,2,Finance,8.7,8,3,2
cust_1535,Company_1535,growth,799,2023-11-26,active,2,2,Finance,5.3,7,3,5
cust_1536,Company_1536,starter,299,2023-12-03,active,24,4,SaaS,8.5,19,5,4
cust_1537,Company_1537,starter,299,2023-10-08,churned,11,1,Healthcare,5.4,0,3,5
cust_1538,Company_1538,enterprise,4999,2023-07-09,active,2,7,Ecommerce,0.6,0,1,3
cust_1539,Company_1539,pro,1999,2023-03-03,active,8,1,Other,5.7,0,8,4
cust_1540,Company_1540,growth,799,2023-05-25,active,22,4,Ecommerce,7.0,19,5,2
cust_1541,Company_1541,enterprise,4999,2023-11-22,active,15,10,Healthcare,5.6,11,4,1
cust_1542,Company_1542,starter,299,2023-03-31,active,13,2,Finance,7.5,13,5,1
cust_1543,Company_1543,starter,299,2023-07-30,active,23,2,Healthcare,1.7,20,6,1
cust_1544,Company_1544,enterprise,4999,2023-08-04,active,14,29,Healthcare,9.5,14,6,2
cust_1545,Company_1545,starter,299,2023-07-24,active,5,2,Ecommerce,2.6,6,4,5
cust_1546,Company_1546,growth,799,2023-11-13,active,12,5,Healthcare,4.1,9,4,3
cust_1547,Company_1547,starter,299,2023-02-25,active,18,3,Other,4.4,6,4,2
cust_1548,Company_1548,growth,799,2023-03-22,active,22,5,Healthcare,2.2,14,1,5
cust_1549,Company_1549,starter,299,2023-10-18,active,22,5,Ecommerce,6.6,18,4,1
cust_1550,Company_1550,growth,799,2023-08-28,active,8,2,Healthcare,3.5,29,1,5
cust_1551,Company_1551,starter,299,2023-02-03,churned,3,1,Finance,8.6,10,6,1
cust_1552,Company_1552,pro,1999,2023-04-20,active,10,3,Other,9.1,18,8,3
cust_1553,Company_1553,starter,299,2023-03-31,active,10,5,Ecommerce,9.1,4,3,3
cust_1554,Company_1554,starter,299,2023-11-13,active,14,5,Healthcare,7.1,8,4,0
cust_1555,Company_1555,growth,799,2023-03-17,active,15,1,Ecommerce,8.9,15,7,3
cust_1556,Company_1556,starter,299,2023-01-11,active,19,3,Healthcare,6.1,5,8,0
cust_1557,Company_1557,enterprise,4999,2023-12-10,active,19,22,SaaS,8.9,2,3,1
cust_1558,Company_1558,growth,799,2023-12-13,active,13,1,Ecommerce,9.6,10,5,5
cust_1559,Company_1559,pro,1999,2023-02-12,active,12,4,SaaS,6.4,18,7,1
cust_1560,Company_1560,starter,299,2023-05-10,active,7,5,SaaS,5.2,28,3,0
cust_1561,Company_1561,growth,799,2023-12-25,active,10,4,Finance,0.9,23,8,5
cust_1562,Company_1562,starter,299,2023-10-10,churned,2,5,SaaS,7.5,0,5,3
cust_1563,Company_1563,starter,299,2023-08-29,active,13,3,Healthcare,3.7,25,7,3
cust_1564,Company_1564,pro,1999,2023-03-09,active,12,5,Ecommerce,5.1,8,2,3
cust_1565,Company_1565,enterprise,4999,2023-02-13,active,22,33,SaaS,0.7,4,2,1
cust_1566,Company_1566,starter,299,2023-07-11,active,3,2,SaaS,8.7,0,1,5
cust_1567,Company_1567,pro,1999,2023-11-13,active,3,4,Finance,8.0,3,2,0
cust_1568,Company_1568,pro,1999,2023-04-13,active,24,2,SaaS,7.3,2,1,3
cust_1569,Company_1569,pro,1999,2023-04-30,churned,7,1,Healthcare,3.5,16,4,3
cust_1570,Company_1570,pro,1999,2023-12-29,active,16,2,Healthcare,3.2,21,1,3
cust_1571,Company_1571,starter,299,2023-01-04,active,3,2,Finance,1.9,17,4,5
cust_1572,Company_1572,starter,299,2023-02-08,active,7,3,Ecommerce,2.0,20,5,4
cust_1573,Company_1573,growth,799,2023-11-24,active,10,3,Finance,7.5,16,1,5
cust_1574,Company_1574,pro,1999,2023-12-16,active,9,2,SaaS,1.1,15,6,5
cust_1575,Company_1575,starter,299,2023-08-09,active,3,4,SaaS,9.8,21,2,2
cust_1576,Company_1576,growth,799,2023-07-05,active,23,1,Other,3.0,26,6,3
cust_1577,Company_1577,starter,299,2023-09-03,active,12,4,Finance,5.7,23,4,1
cust_1578,Company_1578,growth,799,2023-01-22,active,23,4,Healthcare,3.6,25,7,3
cust_1579,Company_1579,pro,1999,2023-08-26,active,15,4,Healthcare,9.5,27,3,2
cust_1580,Company_1580,starter,299,2023-11-20,active,5,1,Healthcare,8.0,21,3,1
cust_1581,Company_1581,growth,799,2023-04-05,active,7,4,Healthcare,1.9,10,4,0
cust_1582,Company_1582,growth,799,2023-03-23,active,10,5,Finance,2.7,15,8,3
cust_1583,Company_1583,growth,799,2023-03-23,active,16,1,Finance,9.6,2,6,5
cust_1584,Company_1584,growth,799,2023-05-29,active,5,4,Ecommerce,4.5,0,5,5
cust_1585,Company_1585,starter,299,2023-11-19,active,10,4,Other,1.7,4,5,2
cust_1586,Company_1586,pro,1999,2023-12-19,active,5,4,SaaS,0.7,11,7,1
cust_1587,Company_1587,starter,299,2023-06-17,active,23,3,Healthcare,8.0,17,6,4
cust_1588,Company_1588,pro,1999,2023-12-24,active,7,3,Other,9.7,7,4,1
cust_1589,Company_1589,growth,799,2023-08-29,active,1,1,Healthcare,7.6,19,6,0
cust_1590,Company_1590,growth,799,2023-08-25,active,20,3,SaaS,4.8,24,4,2
cust_1591,Company_1591,pro,1999,2023-07-06,active,2,2,SaaS,3.6,26,8,4
cust_1592,Company_1592,starter,299,2023-05-20,active,11,3,Other,8.9,6,4,4
cust_1593,Company_1593,growth,799,2023-06-01,churned,24,2,Other,8.1,9,4,3
cust_1594,Company_1594,growth,799,2023-01-06,active,10,2,Finance,0.7,20,7,0
cust_1595,Company_1595,starter,299,2023-03-17,active,15,5,Ecommerce,6.1,24,6,0
cust_1596,Company_1596,enterprise,4999,2023-08-22,active,9,39,Healthcare,3.2,18,3,2
cust_1597,Company_1597,enterprise,4999,2023-03-05,active,2,36,Healthcare,4.0,10,7,4
cust_1598,Company_1598,starter,299,2023-08-11,active,21,2,Finance,6.3,24,1,5
cust_1599,Company_1599,starter,299,2023-10-17,churned,19,5,SaaS,7.4,22,3,3
cust_1600,Company_1600,starter,299,2023-02-04,active,5,5,Ecommerce,9.4,7,2,2
cust_1601,Company_1601,enterprise,4999,2023-06-23,active,3,49,SaaS,5.2,17,1,4
cust_1602,Company_1602,growth,799,2023-07-22,active,23,1,Ecommerce,4.8,3,5,1
cust_1603,Company_1603,starter,299,2023-11-27,active,22,1,Ecommerce,5.0,1,4,1
cust_1604,Company_1604,enterprise,4999,2023-03-12,active,17,25,Healthcare,0.7,24,5,3
cust_1605,Company_1605,starter,299,2024-01-01,active,23,1,SaaS,2.4,1,4,1
cust_1606,Company_1606,growth,799,2023-01-04,active,12,5,Finance,5.3,26,3,3
cust_1607,Company_1607,starter,299,2023-10-02,active,1,5,Finance,3.0,11,7,1
cust_1608,Company_1608,pro,1999,2023-11-08,active,9,3,Finance,4.2,20,5,3
cust_1609,Company_1609,starter,299,2023-11-05,active,21,4,Ecommerce,2.3,1,7,0
cust_1610,Company_1610,pro,1999,2023-04-16,active,7,3,Ecommerce,8.9,26,5,2
cust_1611,Company_1611,growth,799,2023-11-28,active,21,3,Ecommerce,5.4,9,1,1
cust_1612,Company_1612,pro,1999,2023-06-20,active,7,4,Finance,4.8,12,3,3
cust_1613,Company_1613,growth,799,2023-11-02,active,10,2,SaaS,6.4,28,1,0
cust_1614,Company_1614,growth,799,2023-01-06,active,9,3,Healthcare,4.1,18,3,0
cust_1615,Company_1615,starter,299,2023-04-21,active,21,4,Finance,1.2,13,1,2
cust_1616,Company_1616,pro,1999,2023-03-03,active,10,4,Ecommerce,1.6,20,1,3
cust_1617,Company_1617,starter,299,2023-02-27,active,3,4,Other,7.1,8,5,0
cust_1618,Company_1618,pro,1999,2023-09-03,active,3,2,Ecommerce,1.1,21,7,0
cust_1619,Company_1619,starter,299,2023-08-10,active,15,1,Other,9.0,21,2,2
cust_1620,Company_1620,pro,1999,2023-09-03,active,7,1,Finance,9.7,6,4,5
cust_1621,Company_1621,growth,799,2023-01-01,churned,21,5,Healthcare,5.8,22,8,1
cust_1622,Company_1622,pro,1999,2023-01-25,active,10,5,Finance,4.8,15,3,2
cust_1623,Company_1623,growth,799,2023-07-10,active,24,2,Finance,7.5,11,7,1
cust_1624,Company_1624,growth,799,2023-07-10,active,15,3,Ecommerce,8.2,24,8,5
cust_1625,Company_1625,growth,799,2023-07-04,active,14,3,Ecommerce,3.7,11,8,3
cust_1626,Company_1626,pro,1999,2023-12-15,active,6,3,Other,9.2,20,3,4
cust_1627,Company_1627,starter,299,2023-11-20,active,24,5,Ecommerce,9.8,25,4,5
cust_1628,Company_1628,starter,299,2023-08-03,active,4,5,SaaS,5.4,18,1,2
cust_1629,Company_1629,enterprise,4999,2023-12-07,active,6,44,Finance,5.1,10,6,4
cust_1630,Company_1630,enterprise,4999,2023-09-25,active,22,15,Other,3.8,13,2,1
cust_1631,Company_1631,growth,799,2023-08-21,active,5,2,SaaS,9.0,16,2,3
cust_1632,Company_1632,starter,299,2023-02-06,active,23,2,Healthcare,3.4,6,2,1
cust_1633,Company_1633,starter,299,2023-01-16,churned,10,2,SaaS,1.1,14,2,3
cust_1634,Company_1634,enterprise,4999,2023-12-05,churned,13,39,Finance,3.8,11,4,2
cust_1635,Company_1635,growth,799,2023-10-29,active,16,5,SaaS,7.0,1,8,2
cust_1636,Company_1636,starter,299,2023-05-11,active,23,4,Other,7.8,13,6,5
cust_1637,Company_1637,growth,799,2023-01-14,churned,13,4,SaaS,5.0,17,2,0
cust_1638,Company_1638,starter,299,2023-11-20,active,4,3,Ecommerce,6.2,15,1,2
cust_1639,Company_1639,starter,299,2023-12-27,active,15,4,SaaS,0.6,4,1,4
cust_1640,Company_1640,growth,799,2023-09-15,active,6,5,Healthcare,8.1,17,1,2
cust_1641,Company_1641,growth,799,2023-12-24,active,17,4,Finance,8.6,1,5,4
cust_1642,Company_1642,starter,299,2023-02-26,active,22,1,Ecommerce,5.1,7,1,3
cust_1643,Company_1643,pro,1999,2023-12-01,active,6,1,Finance,2.2,10,8,1
cust_1644,Company_1644,pro,1999,2023-12-25,active,4,2,Ecommerce,7.5,30,1,3
cust_1645,Company_1645,growth,799,2023-12-24,churned,14,5,Finance,6.5,3,7,3
cust_1646,Company_1646,starter,299,2023-08-12,active,18,1,SaaS,1.3,28,6,3
cust_1647,Company_1647,growth,799,2023-05-05,active,5,2,SaaS,5.9,21,4,3
cust_1648,Company_1648,growth,799,2023-10-07,active,12,4,SaaS,9.7,21,3,4
cust_1649,Company_1649,growth,799,2023-10-14,active,2,2,Finance,1.8,22,7,0
cust_1650,Company_1650,starter,299,2023-09-19,churned,1,3,Other,5.5,9,3,2
cust_1651,Company_1651,enterprise,4999,2023-09-03,active,7,31,Healthcare,5.0,3,3,3
cust_1652,Company_1652,growth,799,2023-11-18,active,18,1,Ecommerce,6.8,27,3,0
cust_1653,Company_1653,growth,799,2023-02-07,active,19,4,Finance,9.4,26,5,3
cust_1654,Company_1654,starter,299,2023-08-10,active,2,4,SaaS,2.3,23,6,3
cust_1655,Company_1655,growth,799,2023-04-26,active,24,4,Other,9.5,16,7,5
cust_1656,Company_1656,pro,1999,2023-11-22,active,6,5,Finance,5.2,2,7,4
cust_1657,Company_1657,starter,299,2023-02-03,churned,18,2,SaaS,4.0,12,5,3
cust_1658,Company_1658,growth,799,2023-06-24,active,10,5,Finance,9.2,27,8,4
cust_1659,Company_1659,growth,799,2023-12-19,active,19,5,Other,6.8,18,3,3
cust_1660,Company_1660,starter,299,2023-12-21,active,16,5,Other,6.4,2,5,5
cust_1661,Company_1661,starter,299,2023-05-19,active,10,2,Finance,9.3,10,4,4
cust_1662,Company_1662,starter,299,2023-06-06,active,7,5,Healthcare,3.1,19,7,5
cust_1663,Company_1663,growth,799,2023-11-10,active,5,3,Ecommerce,7.0,11,6,1
cust_1664,Company_1664,pro,1999,2023-10-25,active,17,3,Ecommerce,2.5,25,6,1
cust_1665,Company_1665,pro,1999,2023-09-12,active,12,4,Finance,9.4,14,6,1
cust_1666,Company_1666,starter,299,2023-02-06,churned,9,4,Other,9.8,0,2,1
cust_1667,Company_1667,pro,1999,2023-05-11,active,16,5,Other,8.3,16,7,1
cust_1668,Company_1668,starter,299,2023-08-07,active,21,5,SaaS,5.0,12,6,0
cust_1669,Company_1669,starter,299,2023-03-04,active,12,1,SaaS,8.5,8,2,4
cust_1670,Company_1670,growth,799,2023-03-07,active,4,4,Ecommerce,0.9,21,1,0
cust_1671,Company_1671,starter,299,2023-11-16,active,24,4,Ecommerce,2.7,19,5,4
cust_1672,Company_1672,starter,299,2023-05-02,churned,5,5,Finance,7.7,5,7,1
cust_1673,Company_1673,growth,799,2023-01-09,active,6,5,Finance,8.2,3,2,1
cust_1674,Company_1674,pro,1999,2023-04-24,active,8,2,Ecommerce,9.2,8,2,0
cust_1675,Company_1675,starter,299,2023-06-07,active,14,5,Healthcare,4.7,7,2,0
cust_1676,Company_1676,growth,799,2023-08-16,active,15,4,Other,7.6,0,5,1
cust_1677,Company_1677,pro,1999,2023-09-09,active,14,5,Finance,3.6,15,7,3
cust_1678,Company_1678,growth,799,2023-07-10,active,5,5,Healthcare,2.1,12,4,1
cust_1679,Company_1679,starter,299,2023-07-27,active,9,3,Ecommerce,4.1,28,8,0
cust_1680,Company_1680,growth,799,2023-10-16,active,8,1,Healthcare,7.3,0,7,4
cust_1681,Company_1681,starter,299,2023-07-15,active,1,4,Healthcare,1.3,8,6,1
cust_1682,Company_1682,starter,299,2023-05-14,active,16,2,Other,6.6,19,4,0
cust_1683,Company_1683,enterprise,4999,2023-07-06,active,2,6,Ecommerce,1.4,22,1,2
cust_1684,Company_1684,starter,299,2023-05-11,churned,15,2,Healthcare,3.1,29,3,1
cust_1685,Company_1685,growth,799,2023-03-27,churned,17,1,Other,1.0,20,3,2
cust_1686,Company_1686,growth,799,2023-08-05,active,6,2,Other,7.3,2,2,2
cust_1687,Company_1687,pro,1999,2023-04-02,active,18,4,Other,7.7,23,3,1
cust_1688,Company_1688,growth,799,2023-04-06,active,8,3,Ecommerce,7.8,16,1,4
cust_1689,Company_1689,growth,799,2023-01-30,active,13,1,Healthcare,2.0,4,4,4
cust_1690,Company_1690,pro,1999,2023-10-21,active,9,4,Ecommerce,7.2,22,4,1
cust_1691,Company_1691,growth,799,2023-01-22,active,3,2,SaaS,3.2,16,8,5
cust_1692,Company_1692,pro,1999,2023-10-09,active,18,5,Healthcare,9.6,30,6,4
cust_1693,Company_1693,growth,799,2023-07-27,active,9,4,Ecommerce,5.3,15,3,0
cust_1694,Company_1694,starter,299,2023-11-04,active,12,1,Other,9.1,12,7,2
cust_1695,Company_1695,starter,299,2023-06-11,active,16,1,Ecommerce,4.6,20,3,3
cust_1696,Company_1696,pro,1999,2023-03-13,active,21,4,Ecommerce,1.9,28,4,3
cust_1697,Company_1697,starter,299,2023-07-24,active,15,3,Ecommerce,4.9,13,1,1
cust_1698,Company_1698,enterprise,4999,2023-11-24,active,4,4,Finance,4.9,12,7,0
cust_1699,Company_1699,growth,799,2023-07-01,active,17,1,Healthcare,1.1,10,4,2
cust_1700,Company_1700,enterprise,4999,2023-03-26,active,1,10,Other,3.1,0,4,5
cust_1701,Company_1701,growth,799,2023-01-13,active,15,5,Healthcare,3.8,10,5,2
cust_1702,Company_1702,starter,299,2023-09-22,churned,19,4,Healthcare,4.6,16,1,5
cust_1703,Company_1703,pro,1999,2023-10-17,active,17,2,Healthcare,3.6,22,8,5
cust_1704,Company_1704,pro,1999,2023-05-17,active,5,2,SaaS,6.4,8,7,1
cust_1705,Company_1705,starter,299,2023-06-05,active,1,2,Healthcare,5.9,13,3,3
cust_1706,Company_1706,growth,799,2023-05-11,churned,7,1,Ecommerce,8.7,8,8,0
cust_1707,Company_1707,starter,299,2023-03-26,active,22,1,Healthcare,8.2,10,6,3
cust_1708,Company_1708,enterprise,4999,2023-05-13,active,19,48,Finance,6.5,10,3,5
cust_1709,Company_1709,growth,799,2023-10-29,active,17,5,Ecommerce,2.6,0,7,3
cust_1710,Company_1710,starter,299,2023-09-18,active,10,4,SaaS,9.5,9,5,0
cust_1711,Company_1711,pro,1999,2023-10-12,active,8,2,Ecommerce,4.9,4,2,5
cust_1712,Company_1712,growth,799,2023-07-05,active,14,4,Other,3.6,2,4,1
cust_1713,Company_1713,growth,799,2023-12-06,active,3,1,Healthcare,4.4,13,3,3
cust_1714,Company_1714,growth,799,2023-01-16,active,11,1,Finance,2.7,28,8,3
cust_1715,Company_1715,growth,799,2023-07-27,active,14,3,Ecommerce,6.3,5,6,1
cust_1716,Company_1716,growth,799,2023-10-31,active,13,1,SaaS,1.3,23,1,1
cust_1717,Company_1717,growth,799,2023-09-10,active,3,2,SaaS,0.5,5,1,1
cust_1718,Company_1718,starter,299,2023-07-07,active,22,3,Other,1.3,5,5,2
cust_1719,Company_1719,starter,299,2023-10-26,active,3,5,SaaS,8.3,6,3,3
cust_1720,Company_1720,pro,1999,2023-09-09,active,4,3,Other,8.5,2,5,1
cust_1721,Company_1721,starter,299,2023-11-07,active,9,5,SaaS,5.2,7,5,0
cust_1722,Company_1722,starter,299,2023-06-23,active,22,4,Healthcare,3.9,16,5,2
cust_1723,Company_1723,growth,799,2023-07-25,active,14,2,Finance,6.8,6,4,3
cust_1724,Company_1724,starter,299,2023-03-21,churned,2,5,SaaS,1.9,14,3,1
cust_1725,Company_1725,pro,1999,2023-05-25,active,11,5,Ecommerce,7.3,13,7,0
cust_1726,Company_1726,enterprise,4999,2023-12-09,active,22,38,Finance,9.4,6,8,5
cust_1727,Company_1727,starter,299,2023-03-22,active,13,1,SaaS,0.8,27,5,3
cust_1728,Company_1728,starter,299,2023-09-12,active,15,4,Finance,4.8,26,6,5
cust_1729,Company_1729,enterprise,4999,2023-08-05,active,22,49,Other,8.7,5,1,1
cust_1730,Company_1730,enterprise,4999,2023-08-01,active,3,22,Ecommerce,0.9,4,4,4
cust_1731,Company_1731,growth,799,2023-05-23,active,7,4,SaaS,7.8,20,6,5
cust_1732,Company_1732,starter,299,2023-11-11,active,12,1,Healthcare,7.8,16,4,1
cust_1733,Company_1733,starter,299,2023-12-15,active,22,5,Finance,5.5,28,4,3
cust_1734,Company_1734,pro,1999,2023-01-21,active,15,5,Other,3.3,24,8,0
cust_1735,Company_1735,starter,299,2023-01-10,active,14,1,Healthcare,8.4,13,8,4
cust_1736,Company_1736,growth,799,2023-06-11,active,19,3,Finance,9.0,27,1,1
cust_1737,Company_1737,growth,799,2023-10-24,active,9,1,Other,2.7,7,8,1
cust_1738,Company_1738,starter,299,2023-08-09,active,2,3,Other,8.2,17,7,0
cust_1739,Company_1739,growth,799,2023-11-24,active,10,1,Healthcare,9.9,6,5,0
cust_1740,Company_1740,pro,1999,2023-07-19,active,18,2,Other,6.7,0,7,0
cust_1741,Company_1741,starter,299,2023-05-06,churned,16,2,Finance,2.1,9,5,3
cust_1742,Company_1742,starter,299,2023-08-07,active,7,3,SaaS,7.8,9,5,4
cust_1743,Company_1743,growth,799,2023-11-24,churned,3,2,SaaS,8.6,0,4,0
cust_1744,Company_1744,pro,1999,2023-05-19,active,6,4,Finance,1.7,24,8,4
cust_1745,Company_1745,starter,299,2023-12-09,active,20,1,Finance,8.0,11,3,3
cust_1746,Company_1746,pro,1999,2023-10-07,active,9,5,SaaS,9.9,5,3,2
cust_1747,Company_1747,starter,299,2023-12-20,active,18,3,SaaS,3.7,12,7,0
cust_1748,Company_1748,pro,1999,2023-07-26,active,7,5,Healthcare,7.8,23,2,5
cust_1749,Company_1749,starter,299,2023-12-03,active,16,4,Healthcare,3.6,11,4,0
cust_1750,Company_1750,starter,299,2023-04-07,active,1,1,Finance,6.7,13,1,2
cust_1751,Company_1751,pro,1999,2023-02-13,active,5,5,Other,5.8,3,3,3
cust_1752,Company_1752,growth,799,2023-10-10,active,24,1,Other,8.2,25,6,1
cust_1753,Company_1753,starter,299,2023-08-06,churned,10,1,SaaS,9.4,21,3,5
cust_1754,Company_1754,starter,299,2023-07-14,active,5,4,SaaS,9.8,11,2,3
cust_1755,Company_1755,starter,299,2023-06-03,churned,14,3,Finance,2.3,2,3,4
cust_1756,Company_1756,growth,799,2023-02-21,active,12,3,Finance,3.5,3,3,4
cust_1757,Company_1757,starter,299,2023-02-10,churned,8,3,Other,7.7,29,2,5
cust_1758,Company_1758,growth,799,2023-10-23,active,23,5,Finance,1.5,12,1,2
cust_1759,Company_1759,enterprise,4999,2023-08-04,active,3,18,SaaS,1.8,3,1,0
cust_1760,Company_1760,pro,1999,2023-01-22,active,16,4,Other,1.5,5,4,0
cust_1761,Company_1761,starter,299,2023-04-05,active,21,1,SaaS,5.0,23,3,1
cust_1762,Company_1762,pro,1999,2023-12-16,active,17,4,SaaS,7.0,28,5,4
cust_1763,Company_1763,pro,1999,2023-04-07,active,16,1,Healthcare,2.5,21,7,1
cust_1764,Company_1764,pro,1999,2023-05-30,active,12,5,Healthcare,9.2,9,5,1
cust_1765,Company_1765,growth,799,2023-03-05,active,23,5,Healthcare,0.5,3,7,4
cust_1766,Company_1766,starter,299,2023-05-10,churned,23,2,Other,1.6,21,4,1
cust_1767,Company_1767,pro,1999,2023-04-29,active,8,1,Healthcare,1.8,6,5,0
cust_1768,Company_1768,growth,799,2023-11-30,active,7,1,Healthcare,1.5,6,8,1
cust_1769,Company_1769,starter,299,2023-11-28,active,4,3,Healthcare,4.1,16,5,3
cust_1770,Company_1770,growth,799,2023-11-22,active,5,3,Ecommerce,8.8,27,4,3
cust_1771,Company_1771,growth,799,2023-05-21,churned,14,1,Healthcare,4.9,1,1,5
cust_1772,Company_1772,growth,799,2023-05-29,active,7,3,Ecommerce,3.2,5,7,0
cust_1773,Company_1773,growth,799,2023-09-29,active,3,3,Finance,6.6,14,4,5
cust_1774,Company_1774,pro,1999,2023-09-02,active,13,4,Ecommerce,4.7,4,1,1
cust_1775,Company_1775,growth,799,2023-07-16,active,8,5,Other,6.6,4,2,2
cust_1776,Company_1776,pro,1999,2023-09-25,active,9,3,Other,8.1,23,7,0
cust_1777,Company_1777,starter,299,2023-02-24,active,8,3,Ecommerce,7.7,21,3,5
cust_1778,Company_1778,growth,799,2023-09-28,active,1,1,Finance,7.8,24,7,4
cust_1779,Company_1779,starter,299,2023-09-04,active,7,3,Healthcare,2.9,25,5,4
cust_1780,Company_1780,starter,299,2023-07-25,active,22,5,Other,5.9,3,7,3
cust_1781,Company_1781,growth,799,2023-05-06,churned,11,3,Finance,5.0,7,6,3
cust_1782,Company_1782,starter,299,2023-10-15,active,1,1,Other,9.0,7,7,0
cust_1783,Company_1783,starter,299,2023-07-31,active,18,1,SaaS,7.0,17,8,5
cust_1784,Company_1784,starter,299,2023-04-20,active,7,1,Finance,0.6,18,7,0
cust_1785,Company_1785,enterprise,4999,2023-11-26,active,19,14,SaaS,3.7,7,2,0
cust_1786,Company_1786,pro,1999,2023-11-03,active,18,2,SaaS,5.0,8,3,5
cust_1787,Company_1787,pro,1999,2023-01-04,active,16,2,Healthcare,8.9,3,2,4
cust_1788,Company_1788,growth,799,2023-10-22,churned,9,3,Finance,7.7,17,3,0
cust_1789,Company_1789,pro,1999,2023-11-18,churned,19,3,Ecommerce,2.1,5,4,5
cust_1790,Company_1790,starter,299,2023-04-02,active,7,2,Ecommerce,3.3,1,8,1
cust_1791,Company_1791,growth,799,2023-01-17,active,4,2,Finance,6.5,28,5,5
cust_1792,Company_1792,growth,799,2023-12-19,active,3,2,Healthcare,4.1,5,6,0
cust_1793,Company_1793,growth,799,2023-12-17,active,14,2,Ecommerce,1.2,13,2,3
cust_1794,Company_1794,starter,299,2023-03-27,active,9,5,Other,9.5,29,6,3
cust_1795,Company_1795,starter,299,2023-11-01,active,18,2,Healthcare,4.5,19,8,2
cust_1796,Company_1796,starter,299,2023-11-07,active,7,1,Ecommerce,4.4,12,8,0
cust_1797,Company_1797,pro,1999,2023-03-01,active,23,1,Ecommerce,7.5,17,2,4
cust_1798,Company_1798,growth,799,2023-11-29,active,19,2,SaaS,5.4,17,4,1
cust_1799,Company_1799,starter,299,2023-01-26,active,17,5,SaaS,2.8,17,2,2
cust_1800,Company_1800,growth,799,2023-02-17,active,9,5,Ecommerce,8.4,1,7,3
cust_1801,Company_1801,pro,1999,2023-04-16,active,5,2,SaaS,5.4,19,8,0
cust_1802,Company_1802,growth,799,2023-11-21,active,18,3,Healthcare,2.1,8,6,0
cust_1803,Company_1803,starter,299,2023-01-06,active,1,1,SaaS,1.3,5,2,0
cust_1804,Company_1804,growth,799,2023-09-04,active,4,5,Finance,1.0,20,1,5
cust_1805,Company_1805,starter,299,2023-06-30,active,11,1,Other,6.6,24,5,2
cust_1806,Company_1806,starter,299,2023-10-07,active,5,5,Other,5.0,15,2,1
cust_1807,Company_1807,starter,299,2023-05-28,active,17,1,Finance,4.1,1,7,3
cust_1808,Company_1808,starter,299,2023-11-03,churned,2,3,Ecommerce,4.1,20,6,0
cust_1809,Company_1809,starter,299,2023-09-22,active,9,4,Healthcare,5.8,7,7,1
cust_1810,Company_1810,pro,1999,2023-09-19,active,8,3,SaaS,4.0,26,3,4
cust_1811,Company_1811,starter,299,2023-01-22,active,18,4,SaaS,4.4,7,7,4
cust_1812,Company_1812,pro,1999,2023-10-13,active,15,1,Other,7.9,30,3,1
cust_1813,Company_1813,starter,299,2023-05-18,active,2,4,Finance,8.4,3,1,2
cust_1814,Company_1814,growth,799,2023-05-13,active,21,4,Healthcare,8.9,7,4,3
cust_1815,Company_1815,pro,1999,2023-04-07,active,17,4,Finance,2.8,21,2,1
cust_1816,Company_1816,growth,799,2023-11-13,active,22,2,Other,5.9,21,5,3
cust_1817,Company_1817,starter,299,2023-01-11,active,8,2,Finance,7.4,27,7,1
cust_1818,Company_1818,starter,299,2023-05-09,active,3,1,Healthcare,3.3,20,7,1
