customer_id,company_name,plan,mrr,start_date,status,tenure_months,seats,industry,avg_dau,login_days_30,features_used,support_tickets,plan_encoded,churned,churn_probability,health_score,health_status
cust_1518,Company_1518,growth,799,2023-05-25,active,11,2,Finance,9.5,13,7,3,1,0,0.062321030436443,72.4,At Risk
cust_1519,Company_1519,starter,299,2023-09-09,active,1,3,Other,5.1,12,5,3,0,0,0.0996253574253789,50.1,At Risk
cust_1520,Company_1520,enterprise,4999,2023-05-28,active,22,34,SaaS,2.3,2,5,4,3,0,0.0430200113113545,53.0,At Risk
cust_1521,Company_1521,pro,1999,2023-10-20,active,18,3,SaaS,5.6,1,5,3,2,0,0.0535594373594693,56.5,At Risk
cust_1522,Company_1522,starter,299,2023-10-03,active,2,4,Other,5.5,5,6,5,0,0,0.1253943841207216,36.7,Critical
cust_1523,Company_1523,growth,799,2023-04-20,active,4,2,Ecommerce,7.3,2,4,3,1,0,0.0826070490620839,36.3,Critical
cust_1524,Company_1524,starter,299,2023-11-24,churned,20,4,Ecommerce,9.1,3,5,0,0,1,0.1415174500992463,,
cust_1525,Company_1525,enterprise,4999,2023-12-04,active,11,25,Ecommerce,4.0,26,7,0,3,0,0.03537876206142,97.9,Healthy
cust_1526,Company_1526,starter,299,2023-11-03,active,8,3,Healthcare,7.0,22,5,1,0,0,0.1127407255476459,86.7,Healthy
cust_1527,Company_1527,enterprise,4999,2023-12-01,active,24,27,SaaS,4.5,13,7,2,3,0,0.0370758865209237,79.5,Healthy
cust_1528,Company_1528,pro,1999,2023-04-08,active,16,1,Healthcare,0.9,24,8,1,2,0,0.0327653422521489,95.0,Healthy
cust_1529,Company_1529,growth,799,2023-04-25,active,3,1,Ecommerce,9.1,15,2,1,1,0,0.0729658077363963,53.8,At Risk
cust_1530,Company_1530,growth,799,2023-03-27,active,24,4,Finance,5.6,9,5,0,1,0,0.0652268884374059,83.5,Healthy
cust_1531,Company_1531,pro,1999,2023-07-22,active,7,5,Healthcare,2.4,16,1,3,2,0,0.0590324576892423,48.6,Critical
cust_1532,Company_1532,growth,799,2023-02-27,churned,8,4,Ecommerce,1.3,22,2,1,1,1,0.1032542714531193,,
cust_1533,Company_1533,growth,799,2023-07-09,active,15,4,Other,7.8,21,4,1,1,0,0.0700285434899794,90.0,Healthy
cust_1534,Company_1534,pro,1999,2023-01-23,churned,19,2,Finance,8.7,8,3,2,2,1,0.0608140170425187,,
cust_1535,Company_1535,growth,799,2023-11-26,active,2,2,Finance,5.3,7,3,5,1,0,0.0760429425577977,29.7,Critical
cust_1536,Company_1536,starter,299,2023-12-03,active,24,4,SaaS,8.5,19,5,4,0,0,0.1162168637417452,78.5,Healthy
cust_1537,Company_1537,starter,299,2023-10-08,churned,11,1,Healthcare,5.4,0,3,5,0,1,0.2310255606791925,,
cust_1538,Company_1538,enterprise,4999,2023-07-09,active,2,7,Ecommerce,0.6,0,1,3,3,0,0.0609399759964028,14.2,Critical
cust_1539,Company_1539,pro,1999,2023-03-03,active,8,1,Other,5.7,0,8,4,2,0,0.0454166925084926,41.7,Critical
cust_1540,Company_1540,growth,799,2023-05-25,active,22,4,Ecommerce,7.0,19,5,2,1,0,0.0754302081613275,88.5,Healthy
cust_1541,Company_1541,enterprise,4999,2023-11-22,active,15,10,Healthcare,5.6,11,4,1,3,0,0.0543381230259064,76.5,Healthy
cust_1542,Company_1542,starter,299,2023-03-31,active,13,2,Finance,7.5,13,5,1,0,0,0.0818580919616767,84.5,Healthy
cust_1543,Company_1543,starter,299,2023-07-30,active,23,2,Healthcare,1.7,20,6,1,0,0,0.2491992455860315,95.0,Healthy
cust_1544,Company_1544,enterprise,4999,2023-08-04,active,14,29,Healthcare,9.5,14,6,2,3,0,0.0348759431062908,81.0,Healthy
cust_1545,Company_1545,starter,299,2023-07-24,active,5,2,Ecommerce,2.6,6,4,5,0,0,0.1535457934316088,39.4,Critical
cust_1546,Company_1546,growth,799,2023-11-13,active,12,5,Healthcare,4.1,9,4,3,1,0,0.0766639994532799,63.5,At Risk
cust_1547,Company_1547,starter,299,2023-02-25,active,18,3,Other,4.4,6,4,2,0,0,0.1252933225560056,64.0,At Risk
cust_1548,Company_1548,growth,799,2023-03-22,active,22,5,Healthcare,2.2,14,1,5,1,0,0.0947941391340804,51.0,At Risk
cust_1549,Company_1549,starter,299,2023-10-18,active,22,5,Ecommerce,6.6,18,4,1,0,0,0.1237548370539216,87.0,Healthy
cust_1550,Company_1550,growth,799,2023-08-28,active,8,2,Healthcare,3.5,29,1,5,1,0,0.0839279984179749,51.7,At Risk
cust_1551,Company_1551,starter,299,2023-02-03,churned,3,1,Finance,8.6,10,6,1,0,1,0.1208009575766244,,
cust_1552,Company_1552,pro,1999,2023-04-20,active,10,3,Other,9.1,18,8,3,2,0,0.0374992851937834,77.8,Healthy
cust_1553,Company_1553,starter,299,2023-03-31,active,10,5,Ecommerce,9.1,4,3,3,0,0,0.0975067553292327,46.8,Critical
cust_1554,Company_1554,starter,299,2023-11-13,active,14,5,Healthcare,7.1,8,4,0,0,0,0.0770667866406861,77.0,Healthy
cust_1555,Company_1555,growth,799,2023-03-17,active,15,1,Ecommerce,8.9,15,7,3,1,0,0.0658252233666656,77.5,Healthy
cust_1556,Company_1556,starter,299,2023-01-11,active,19,3,Healthcare,6.1,5,8,0,0,0,0.1122385257352465,77.5,Healthy
cust_1557,Company_1557,enterprise,4999,2023-12-10,active,19,22,SaaS,8.9,2,3,1,3,0,0.0431139489792388,58.0,At Risk
cust_1558,Company_1558,growth,799,2023-12-13,active,13,1,Ecommerce,9.6,10,5,5,1,0,0.0623900754532984,65.0,At Risk
cust_1559,Company_1559,pro,1999,2023-02-12,active,12,4,SaaS,6.4,18,7,1,2,0,0.0453081985731233,92.0,Healthy
cust_1560,Company_1560,starter,299,2023-05-10,active,7,5,SaaS,5.2,28,3,0,0,0,0.1595240114331638,79.6,Healthy
cust_1561,Company_1561,growth,799,2023-12-25,active,10,4,Finance,0.9,23,8,5,1,0,0.0971266411954732,75.8,Healthy
cust_1562,Company_1562,starter,299,2023-10-10,churned,2,5,SaaS,7.5,0,5,3,0,1,0.2174029982944123,,
cust_1563,Company_1563,starter,299,2023-08-29,active,13,3,Healthcare,3.7,25,7,3,0,0,0.1629781386140424,85.0,Healthy
cust_1564,Company_1564,pro,1999,2023-03-09,active,12,5,Ecommerce,5.1,8,2,3,2,0,0.0418800179898789,52.0,At Risk
cust_1565,Company_1565,enterprise,4999,2023-02-13,active,22,33,SaaS,0.7,4,2,1,3,0,0.0326385002009576,56.0,At Risk
cust_1566,Company_1566,starter,299,2023-07-11,active,3,2,SaaS,8.7,0,1,5,0,0,0.2448632408749386,11.3,Critical
cust_1567,Company_1567,pro,1999,2023-11-13,active,3,4,Finance,8.0,3,2,0,2,0,0.0596796006317366,40.8,Critical
cust_1568,Company_1568,pro,1999,2023-04-13,active,24,2,SaaS,7.3,2,1,3,2,0,0.0425707542648502,38.0,Critical
cust_1569,Company_1569,pro,1999,2023-04-30,churned,7,1,Healthcare,3.5,16,4,3,2,1,0.0766338198957282,,
cust_1570,Company_1570,pro,1999,2023-12-29,active,16,2,Healthcare,3.2,21,1,3,2,0,0.0390047508867339,65.0,At Risk
cust_1571,Company_1571,starter,299,2023-01-04,active,3,2,Finance,1.9,17,4,5,0,0,0.1839121834412395,51.8,At Risk
cust_1572,Company_1572,starter,299,2023-02-08,active,7,3,Ecommerce,2.0,20,5,4,0,0,0.1740783745767263,69.6,At Risk
cust_1573,Company_1573,growth,799,2023-11-24,active,10,3,Finance,7.5,16,1,5,1,0,0.0564222494726822,49.8,Critical
cust_1574,Company_1574,pro,1999,2023-12-16,active,9,2,SaaS,1.1,15,6,5,2,0,0.0688987451867296,66.3,At Risk
cust_1575,Company_1575,starter,299,2023-08-09,active,3,4,SaaS,9.8,21,2,2,0,0,0.0976028375209711,56.3,At Risk
cust_1576,Company_1576,growth,799,2023-07-05,active,23,1,Other,3.0,26,6,3,1,0,0.089159748165249,85.0,Healthy
cust_1577,Company_1577,starter,299,2023-09-03,active,12,4,Finance,5.7,23,4,1,0,0,0.1651106578109142,90.0,Healthy
cust_1578,Company_1578,growth,799,2023-01-22,active,23,4,Healthcare,3.6,25,7,3,1,0,0.0792851308372317,85.0,Healthy
cust_1579,Company_1579,pro,1999,2023-08-26,active,15,4,Healthcare,9.5,27,3,2,2,0,0.0462277827135919,80.0,Healthy
cust_1580,Company_1580,starter,299,2023-11-20,active,5,1,Healthcare,8.0,21,3,1,0,0,0.0980318862431079,70.4,At Risk
cust_1581,Company_1581,growth,799,2023-04-05,active,7,4,Healthcare,1.9,10,4,0,1,0,0.1467648252280749,69.6,At Risk
cust_1582,Company_1582,growth,799,2023-03-23,active,10,5,Finance,2.7,15,8,3,1,0,0.0873846013552266,73.3,At Risk
cust_1583,Company_1583,growth,799,2023-03-23,active,16,1,Finance,9.6,2,6,5,1,0,0.0735419415823678,53.0,At Risk
cust_1584,Company_1584,growth,799,2023-05-29,active,5,4,Ecommerce,4.5,0,5,5,1,0,0.1038698858678726,35.4,Critical
cust_1585,Company_1585,starter,299,2023-11-19,active,10,4,Other,1.7,4,5,2,0,0,0.1368204539329234,61.8,At Risk
cust_1586,Company_1586,pro,1999,2023-12-19,active,5,4,SaaS,0.7,11,7,1,2,0,0.110942178566162,66.9,At Risk
cust_1587,Company_1587,starter,299,2023-06-17,active,23,3,Healthcare,8.0,17,6,4,0,0,0.1217120731859524,75.5,Healthy
cust_1588,Company_1588,pro,1999,2023-12-24,active,7,3,Other,9.7,7,4,1,2,0,0.0556053074513758,60.1,At Risk
cust_1589,Company_1589,growth,799,2023-08-29,active,1,1,Healthcare,7.6,19,6,0,1,0,0.0760860243307682,75.6,Healthy
cust_1590,Company_1590,growth,799,2023-08-25,active,20,3,SaaS,4.8,24,4,2,1,0,0.0802120830903696,85.0,Healthy
cust_1591,Company_1591,pro,1999,2023-07-06,active,2,2,SaaS,3.6,26,8,4,2,0,0.0580593810394829,59.2,At Risk
cust_1592,Company_1592,starter,299,2023-05-20,active,11,3,Other,8.9,6,4,4,0,0,0.1054505515947781,51.9,At Risk
cust_1593,Company_1593,growth,799,2023-06-01,churned,24,2,Other,8.1,9,4,3,1,1,0.0551410199124792,,
cust_1594,Company_1594,growth,799,2023-01-06,active,10,2,Finance,0.7,20,7,0,1,0,0.1441110788915238,95.8,Healthy
cust_1595,Company_1595,starter,299,2023-03-17,active,15,5,Ecommerce,6.1,24,6,0,0,0,0.1726853483306248,100.0,Healthy
cust_1596,Company_1596,enterprise,4999,2023-08-22,active,9,39,Healthcare,3.2,18,3,2,3,0,0.0476617361860439,70.8,At Risk
cust_1597,Company_1597,enterprise,4999,2023-03-05,active,2,36,Healthcare,4.0,10,7,4,3,0,0.0539121214537764,44.2,Critical
cust_1598,Company_1598,starter,299,2023-08-11,active,21,2,Finance,6.3,24,1,5,0,0,0.1721817872844303,60.0,At Risk
cust_1599,Company_1599,starter,299,2023-10-17,churned,19,5,SaaS,7.4,22,3,3,0,1,0.1141961710246082,,
cust_1600,Company_1600,starter,299,2023-02-04,active,5,5,Ecommerce,9.4,7,2,2,0,0,0.0896060313165386,40.9,Critical
cust_1601,Company_1601,enterprise,4999,2023-06-23,active,3,49,SaaS,5.2,17,1,4,3,0,0.0513219438232734,36.8,Critical
cust_1602,Company_1602,growth,799,2023-07-22,active,23,1,Ecommerce,4.8,3,5,1,1,0,0.0903394201222198,69.5,At Risk
cust_1603,Company_1603,starter,299,2023-11-27,active,22,1,Ecommerce,5.0,1,4,1,0,0,0.1154359580690679,61.5,At Risk
cust_1604,Company_1604,enterprise,4999,2023-03-12,active,17,25,Healthcare,0.7,24,5,3,3,0,0.031181920435504,85.0,Healthy
cust_1605,Company_1605,starter,299,2024-01-01,active,23,1,SaaS,2.4,1,4,1,0,0,0.1418727876962865,61.5,At Risk
cust_1606,Company_1606,growth,799,2023-01-04,active,12,5,Finance,5.3,26,3,3,1,0,0.0762490707727468,75.0,Healthy
cust_1607,Company_1607,starter,299,2023-10-02,active,1,5,Finance,3.0,11,7,1,0,0,0.1254215635664942,58.6,At Risk
cust_1608,Company_1608,pro,1999,2023-11-08,active,9,3,Finance,4.2,20,5,3,2,0,0.0447158802215001,78.8,Healthy
cust_1609,Company_1609,starter,299,2023-11-05,active,21,4,Ecommerce,2.3,1,7,0,0,0,0.1360914205880125,71.5,At Risk
cust_1610,Company_1610,pro,1999,2023-04-16,active,7,3,Ecommerce,8.9,26,5,2,2,0,0.0424461262590036,79.6,Healthy
cust_1611,Company_1611,growth,799,2023-11-28,active,21,3,Ecommerce,5.4,9,1,1,1,0,0.0655908582131304,58.5,At Risk
cust_1612,Company_1612,pro,1999,2023-06-20,active,7,4,Finance,4.8,12,3,3,2,0,0.0554656041815078,52.6,At Risk
cust_1613,Company_1613,growth,799,2023-11-02,active,10,2,SaaS,6.4,28,1,0,1,0,0.0774593225219232,75.8,Healthy
cust_1614,Company_1614,growth,799,2023-01-06,active,9,3,Healthcare,4.1,18,3,0,1,0,0.0723356335508323,80.8,Healthy
cust_1615,Company_1615,starter,299,2023-04-21,active,21,4,Finance,1.2,13,1,2,0,0,0.1630780952583625,59.5,At Risk
cust_1616,Company_1616,pro,1999,2023-03-03,active,10,4,Ecommerce,1.6,20,1,3,2,0,0.0455286688409358,60.8,At Risk
cust_1617,Company_1617,starter,299,2023-02-27,active,3,4,Other,7.1,8,5,0,0,0,0.0849594305155569,63.3,At Risk
cust_1618,Company_1618,pro,1999,2023-09-03,active,3,2,Ecommerce,1.1,21,7,0,2,0,0.0751994016534577,81.3,Healthy
cust_1619,Company_1619,starter,299,2023-08-10,active,15,1,Other,9.0,21,2,2,0,0,0.1191989759940954,75.0,Healthy
cust_1620,Company_1620,pro,1999,2023-09-03,active,7,1,Finance,9.7,6,4,5,2,0,0.0592613568473972,43.6,Critical
cust_1621,Company_1621,growth,799,2023-01-01,churned,21,5,Healthcare,5.8,22,8,1,1,1,0.0776236041289978,,
cust_1622,Company_1622,pro,1999,2023-01-25,active,10,5,Finance,4.8,15,3,2,2,0,0.0485910467324042,68.3,At Risk
cust_1623,Company_1623,growth,799,2023-07-10,active,24,2,Finance,7.5,11,7,1,1,0,0.0666885923925828,81.5,Healthy
cust_1624,Company_1624,growth,799,2023-07-10,active,15,3,Ecommerce,8.2,24,8,5,1,0,0.0556261530463404,80.0,Healthy
cust_1625,Company_1625,growth,799,2023-07-04,active,14,3,Ecommerce,3.7,11,8,3,1,0,0.0848732439433293,71.5,At Risk
cust_1626,Company_1626,pro,1999,2023-12-15,active,6,3,Other,9.2,20,3,4,2,0,0.0511875022584019,57.5,At Risk
cust_1627,Company_1627,starter,299,2023-11-20,active,24,5,Ecommerce,9.8,25,4,5,0,0,0.1568610024510419,75.0,Healthy
cust_1628,Company_1628,starter,299,2023-08-03,active,4,5,SaaS,5.4,18,1,2,0,0,0.1606869316767632,50.3,At Risk
cust_1629,Company_1629,enterprise,4999,2023-12-07,active,6,44,Finance,5.1,10,6,4,3,0,0.0427627583094522,52.5,At Risk
cust_1630,Company_1630,enterprise,4999,2023-09-25,active,22,15,Other,3.8,13,2,1,3,0,0.0355244698388689,69.5,At Risk
cust_1631,Company_1631,growth,799,2023-08-21,active,5,2,SaaS,9.0,16,2,3,1,0,0.0667321890148406,49.4,Critical
cust_1632,Company_1632,starter,299,2023-02-06,active,23,2,Healthcare,3.4,6,2,1,0,0,0.1433353956902927,59.0,At Risk
cust_1633,Company_1633,starter,299,2023-01-16,churned,10,2,SaaS,1.1,14,2,3,0,1,0.1768037377884067,,
cust_1634,Company_1634,enterprise,4999,2023-12-05,churned,13,39,Finance,3.8,11,4,2,3,1,0.0835762518203112,,
cust_1635,Company_1635,growth,799,2023-10-29,active,16,5,SaaS,7.0,1,8,2,1,0,0.0766488666398207,61.5,At Risk
cust_1636,Company_1636,starter,299,2023-05-11,active,23,4,Other,7.8,13,6,5,0,0,0.1038996957604564,69.5,At Risk
cust_1637,Company_1637,growth,799,2023-01-14,churned,13,4,SaaS,5.0,17,2,0,1,1,0.0713624648212086,,
cust_1638,Company_1638,starter,299,2023-11-20,active,4,3,Ecommerce,6.2,15,1,2,0,0,0.1086567588768088,45.8,Critical
cust_1639,Company_1639,starter,299,2023-12-27,active,15,4,SaaS,0.6,4,1,4,0,0,0.1670125170851444,36.0,Critical
cust_1640,Company_1640,growth,799,2023-09-15,active,6,5,Healthcare,8.1,17,1,2,1,0,0.0583516352212077,53.0,At Risk
cust_1641,Company_1641,growth,799,2023-12-24,active,17,4,Finance,8.6,1,5,4,1,0,0.0729012880788258,51.5,At Risk
cust_1642,Company_1642,starter,299,2023-02-26,active,22,1,Ecommerce,5.1,7,1,3,0,0,0.1246104463161843,45.5,Critical
cust_1643,Company_1643,pro,1999,2023-12-01,active,6,1,Finance,2.2,10,8,1,2,0,0.0749516483493024,67.5,At Risk
cust_1644,Company_1644,pro,1999,2023-12-25,active,4,2,Ecommerce,7.5,30,1,3,2,0,0.0459064573234354,48.3,Critical
cust_1645,Company_1645,growth,799,2023-12-24,churned,14,5,Finance,6.5,3,7,3,1,1,0.1012636240740997,,
cust_1646,Company_1646,starter,299,2023-08-12,active,18,1,SaaS,1.3,28,6,3,0,0,0.1982420169139615,85.0,Healthy
cust_1647,Company_1647,growth,799,2023-05-05,active,5,2,SaaS,5.9,21,4,3,1,0,0.0772036391194379,65.4,At Risk
cust_1648,Company_1648,growth,799,2023-10-07,active,12,4,SaaS,9.7,21,3,4,1,0,0.0547358135540212,70.0,At Risk
cust_1649,Company_1649,growth,799,2023-10-14,active,2,2,Finance,1.8,22,7,0,1,0,0.177533746429525,79.2,Healthy
cust_1650,Company_1650,starter,299,2023-09-19,churned,1,3,Other,5.5,9,3,2,0,1,0.112087265789615,,
cust_1651,Company_1651,enterprise,4999,2023-09-03,active,7,31,Healthcare,5.0,3,3,3,3,0,0.0461411312296847,39.1,Critical
cust_1652,Company_1652,growth,799,2023-11-18,active,18,1,Ecommerce,6.8,27,3,0,1,0,0.0743647078652429,90.0,Healthy
cust_1653,Company_1653,growth,799,2023-02-07,active,19,4,Finance,9.4,26,5,3,1,0,0.0624056381039605,85.0,Healthy
cust_1654,Company_1654,starter,299,2023-08-10,active,2,4,SaaS,2.3,23,6,3,0,0,0.16976588098347,64.2,At Risk
cust_1655,Company_1655,growth,799,2023-04-26,active,24,4,Other,9.5,16,7,5,1,0,0.0570852419240719,74.0,At Risk
cust_1656,Company_1656,pro,1999,2023-11-22,active,6,5,Finance,5.2,2,7,4,2,0,0.0610054505555144,40.5,Critical
cust_1657,Company_1657,starter,299,2023-02-03,churned,18,2,SaaS,4.0,12,5,3,0,1,0.1199064210457584,,
cust_1658,Company_1658,growth,799,2023-06-24,active,10,5,Finance,9.2,27,8,4,1,0,0.0587960054805526,75.8,Healthy
cust_1659,Company_1659,growth,799,2023-12-19,active,19,5,Other,6.8,18,3,3,1,0,0.0636644883333323,72.0,At Risk
cust_1660,Company_1660,starter,299,2023-12-21,active,16,5,Other,6.4,2,5,5,0,0,0.1086042906411752,53.0,At Risk
cust_1661,Company_1661,starter,299,2023-05-19,active,10,2,Finance,9.3,10,4,4,0,0,0.0893959087875356,55.8,At Risk
cust_1662,Company_1662,starter,299,2023-06-06,active,7,5,Healthcare,3.1,19,7,5,0,0,0.1353248957160895,68.1,At Risk
cust_1663,Company_1663,growth,799,2023-11-10,active,5,3,Ecommerce,7.0,11,6,1,1,0,0.088555617899779,66.9,At Risk
cust_1664,Company_1664,pro,1999,2023-10-25,active,17,3,Ecommerce,2.5,25,6,1,2,0,0.0368038742202265,95.0,Healthy
cust_1665,Company_1665,pro,1999,2023-09-12,active,12,4,Finance,9.4,14,6,1,2,0,0.0380445855013694,86.0,Healthy
cust_1666,Company_1666,starter,299,2023-02-06,churned,9,4,Other,9.8,0,2,1,0,1,0.1808706347449516,,
cust_1667,Company_1667,pro,1999,2023-05-11,active,16,5,Other,8.3,16,7,1,2,0,0.0437234926804761,89.0,Healthy
cust_1668,Company_1668,starter,299,2023-08-07,active,21,5,SaaS,5.0,12,6,0,0,0,0.1261991125674816,88.0,Healthy
cust_1669,Company_1669,starter,299,2023-03-04,active,12,1,SaaS,8.5,8,2,4,0,0,0.1000529671296209,47.0,Critical
cust_1670,Company_1670,growth,799,2023-03-07,active,4,4,Ecommerce,0.9,21,1,0,1,0,0.152516733259526,63.3,At Risk
cust_1671,Company_1671,starter,299,2023-11-16,active,24,4,Ecommerce,2.7,19,5,4,0,0,0.1470835368119374,78.5,Healthy
cust_1672,Company_1672,starter,299,2023-05-02,churned,5,5,Finance,7.7,5,7,1,0,1,0.1073947540071279,,
cust_1673,Company_1673,growth,799,2023-01-09,active,6,5,Finance,8.2,3,2,1,1,0,0.0803227060826497,42.0,Critical
cust_1674,Company_1674,pro,1999,2023-04-24,active,8,2,Ecommerce,9.2,8,2,0,2,0,0.0498612406806188,58.7,At Risk
cust_1675,Company_1675,starter,299,2023-06-07,active,14,5,Healthcare,4.7,7,2,0,0,0,0.1202670951963784,65.5,At Risk
cust_1676,Company_1676,growth,799,2023-08-16,active,15,4,Other,7.6,0,5,1,1,0,0.0675324597524553,65.0,At Risk
cust_1677,Company_1677,pro,1999,2023-09-09,active,14,5,Finance,3.6,15,7,3,2,0,0.0483982279384594,77.5,Healthy
cust_1678,Company_1678,growth,799,2023-07-10,active,5,5,Healthcare,2.1,12,4,1,1,0,0.1549187712365224,63.4,At Risk
cust_1679,Company_1679,starter,299,2023-07-27,active,9,3,Ecommerce,4.1,28,8,0,0,0,0.1860889030951453,93.8,Healthy
cust_1680,Company_1680,growth,799,2023-10-16,active,8,1,Healthcare,7.3,0,7,4,1,0,0.0780389288488974,41.7,Critical
cust_1681,Company_1681,starter,299,2023-07-15,active,1,4,Healthcare,1.3,8,6,1,0,0,0.1587670861155762,54.1,At Risk
cust_1682,Company_1682,starter,299,2023-05-14,active,16,2,Other,6.6,19,4,0,0,0,0.1399251656140159,93.5,Healthy
cust_1683,Company_1683,enterprise,4999,2023-07-06,active,2,6,Ecommerce,1.4,22,1,2,3,0,0.0469271323407756,49.2,Critical
cust_1684,Company_1684,starter,299,2023-05-11,churned,15,2,Healthcare,3.1,29,3,1,0,1,0.1795637279069874,,
cust_1685,Company_1685,growth,799,2023-03-27,churned,17,1,Other,1.0,20,3,2,1,1,0.1077576440799363,,
cust_1686,Company_1686,growth,799,2023-08-05,active,6,2,Other,7.3,2,2,2,1,0,0.0693873582381513,35.5,Critical
cust_1687,Company_1687,pro,1999,2023-04-02,active,18,4,Other,7.7,23,3,1,2,0,0.0440531909702185,85.0,Healthy
cust_1688,Company_1688,growth,799,2023-04-06,active,8,3,Ecommerce,7.8,16,1,4,1,0,0.0513151663120202,45.7,Critical
cust_1689,Company_1689,growth,799,2023-01-30,active,13,1,Healthcare,2.0,4,4,4,1,0,0.1218947401630756,51.0,At Risk
cust_1690,Company_1690,pro,1999,2023-10-21,active,9,4,Ecommerce,7.2,22,4,1,2,0,0.0483572967682743,83.8,Healthy
cust_1691,Company_1691,growth,799,2023-01-22,active,3,2,SaaS,3.2,16,8,5,1,0,0.0884208879454755,55.3,At Risk
cust_1692,Company_1692,pro,1999,2023-10-09,active,18,5,Healthcare,9.6,30,6,4,2,0,0.066025373532118,80.0,Healthy
cust_1693,Company_1693,growth,799,2023-07-27,active,9,4,Ecommerce,5.3,15,3,0,1,0,0.0705539937397358,76.3,Healthy
cust_1694,Company_1694,starter,299,2023-11-04,active,12,1,Other,9.1,12,7,2,0,0,0.0938183823039075,78.0,Healthy
cust_1695,Company_1695,starter,299,2023-06-11,active,16,1,Ecommerce,4.6,20,3,3,0,0,0.170150592831825,75.0,Healthy
cust_1696,Company_1696,pro,1999,2023-03-13,active,21,4,Ecommerce,1.9,28,4,3,2,0,0.0516712276689591,80.0,Healthy
cust_1697,Company_1697,starter,299,2023-07-24,active,15,3,Ecommerce,4.9,13,1,1,0,0,0.1359413662764045,64.5,At Risk
cust_1698,Company_1698,enterprise,4999,2023-11-24,active,4,4,Finance,4.9,12,7,0,3,0,0.0525703911691666,71.3,At Risk
cust_1699,Company_1699,growth,799,2023-07-01,active,17,1,Healthcare,1.1,10,4,2,1,0,0.1151228096817906,70.0,At Risk
cust_1700,Company_1700,enterprise,4999,2023-03-26,active,1,10,Other,3.1,0,4,5,3,0,0.1098938991935932,22.1,Critical
cust_1701,Company_1701,growth,799,2023-01-13,active,15,5,Healthcare,3.8,10,5,2,1,0,0.0890857354068541,75.0,Healthy
cust_1702,Company_1702,starter,299,2023-09-22,churned,19,4,Healthcare,4.6,16,1,5,0,1,0.2381782066177495,,
cust_1703,Company_1703,pro,1999,2023-10-17,active,17,2,Healthcare,3.6,22,8,5,2,0,0.0451085068174309,80.0,Healthy
cust_1704,Company_1704,pro,1999,2023-05-17,active,5,2,SaaS,6.4,8,7,1,2,0,0.06490021366155,62.4,At Risk
cust_1705,Company_1705,starter,299,2023-06-05,active,1,2,Healthcare,5.9,13,3,3,0,0,0.1225285415884716,41.6,Critical
cust_1706,Company_1706,growth,799,2023-05-11,churned,7,1,Ecommerce,8.7,8,8,0,1,1,0.0938763301061181,,
cust_1707,Company_1707,starter,299,2023-03-26,active,22,1,Healthcare,8.2,10,6,3,0,0,0.0860852920655126,70.0,At Risk
cust_1708,Company_1708,enterprise,4999,2023-05-13,active,19,48,Finance,6.5,10,3,5,3,0,0.0417551555091965,55.0,At Risk
cust_1709,Company_1709,growth,799,2023-10-29,active,17,5,Ecommerce,2.6,0,7,3,1,0,0.1073616387068715,55.0,At Risk
cust_1710,Company_1710,starter,299,2023-09-18,active,10,4,SaaS,9.5,9,5,0,0,0,0.0840838559257916,79.3,Healthy
cust_1711,Company_1711,pro,1999,2023-10-12,active,8,2,Ecommerce,4.9,4,2,5,2,0,0.0454306751816885,32.7,Critical
cust_1712,Company_1712,growth,799,2023-07-05,active,14,4,Other,3.6,2,4,1,1,0,0.0994610276754722,63.0,At Risk
cust_1713,Company_1713,growth,799,2023-12-06,active,3,1,Healthcare,4.4,13,3,3,1,0,0.0644900151690074,45.8,Critical
cust_1714,Company_1714,growth,799,2023-01-16,active,11,1,Finance,2.7,28,8,3,1,0,0.0807542111081544,82.9,Healthy
cust_1715,Company_1715,growth,799,2023-07-27,active,14,3,Ecommerce,6.3,5,6,1,1,0,0.089050839851785,72.5,At Risk
cust_1716,Company_1716,growth,799,2023-10-31,active,13,1,SaaS,1.3,23,1,1,1,0,0.095129845685728,75.0,Healthy
cust_1717,Company_1717,growth,799,2023-09-10,active,3,2,SaaS,0.5,5,1,1,1,0,0.1347722267614293,33.8,Critical
cust_1718,Company_1718,starter,299,2023-07-07,active,22,3,Other,1.3,5,5,2,0,0,0.1357773068925629,67.5,At Risk
cust_1719,Company_1719,starter,299,2023-10-26,active,3,5,SaaS,8.3,6,3,3,0,0,0.0898833504281401,35.3,Critical
cust_1720,Company_1720,pro,1999,2023-09-09,active,4,3,Other,8.5,2,5,1,2,0,0.0632394908324546,51.3,At Risk
cust_1721,Company_1721,starter,299,2023-11-07,active,9,5,SaaS,5.2,7,5,0,0,0,0.1090213137955948,74.3,At Risk
cust_1722,Company_1722,starter,299,2023-06-23,active,22,4,Healthcare,3.9,16,5,2,0,0,0.1437624363333745,84.0,Healthy
cust_1723,Company_1723,growth,799,2023-07-25,active,14,2,Finance,6.8,6,4,3,1,0,0.0858864212788891,59.0,At Risk
cust_1724,Company_1724,starter,299,2023-03-21,churned,2,5,SaaS,1.9,14,3,1,0,1,0.1999737852029012,,
cust_1725,Company_1725,pro,1999,2023-05-25,active,11,5,Ecommerce,7.3,13,7,0,2,0,0.0403014135638758,87.4,Healthy
