customer_id,plan,mrr,industry,tenure_score,usage_score,feature_score,support_score,health_score,health_status
cust_2416,enterprise,4999,Ecommerce,25.0,0.0,25.0,5,55.0,At Risk
cust_1223,growth,799,Healthcare,25.0,0.0,15.0,15,55.0,At Risk
cust_2053,pro,1999,Healthcare,2.083333333333333,18.0,15.0,20,55.1,At Risk
cust_2342,enterprise,4999,Other,14.583333333333334,10.5,20.0,10,55.1,At Risk
cust_2,growth,799,Other,6.25,9.0,25.0,15,55.3,At Risk
cust_1691,growth,799,SaaS,6.25,24.0,25.0,0,55.3,At Risk
cust_877,growth,799,Ecommerce,8.333333333333332,12.0,20.0,15,55.3,At Risk
cust_609,starter,299,Finance,20.833333333333336,4.5,15.0,15,55.3,At Risk
cust_79,starter,299,Other,10.416666666666668,30.0,15.0,0,55.4,At Risk
cust_2654,pro,1999,Healthcare,10.416666666666668,30.0,10.0,5,55.4,At Risk
cust_2046,growth,799,Healthcare,10.416666666666668,30.0,15.0,0,55.4,At Risk
cust_136,starter,299,Other,10.416666666666668,30.0,10.0,5,55.4,At Risk
cust_596,starter,299,Other,25.0,10.5,20.0,0,55.5,At Risk
cust_15,starter,299,Finance,25.0,25.5,5.0,0,55.5,At Risk
cust_2513,starter,299,Finance,12.5,3.0,25.0,15,55.5,At Risk
cust_2643,growth,799,Healthcare,12.5,3.0,25.0,15,55.5,At Risk
cust_139,growth,799,Other,25.0,25.5,5.0,0,55.5,At Risk
cust_38,starter,299,Finance,25.0,10.5,10.0,10,55.5,At Risk
cust_163,starter,299,Ecommerce,14.583333333333334,6.0,15.0,20,55.6,At Risk
cust_374,starter,299,Healthcare,20.833333333333336,0.0,20.0,15,55.8,At Risk
cust_807,growth,799,Finance,8.333333333333332,22.5,25.0,0,55.8,At Risk
cust_1661,starter,299,Finance,20.833333333333336,15.0,20.0,0,55.8,At Risk
cust_1293,enterprise,4999,Ecommerce,8.333333333333332,22.5,25.0,0,55.8,At Risk
cust_2757,starter,299,SaaS,8.333333333333332,22.5,5.0,20,55.8,At Risk
cust_1507,pro,1999,Healthcare,8.333333333333332,22.5,10.0,15,55.8,At Risk
cust_2661,pro,1999,Finance,18.75,12.0,25.0,0,55.8,At Risk
cust_1100,starter,299,Other,6.25,19.5,15.0,15,55.8,At Risk
cust_33,pro,1999,Finance,20.833333333333336,30.0,5.0,0,55.8,At Risk
cust_1979,growth,799,Finance,8.333333333333332,22.5,25.0,0,55.8,At Risk
cust_1237,enterprise,4999,Other,25.0,6.0,25.0,0,56.0,At Risk
cust_66,growth,799,Other,12.5,13.5,25.0,5,56.0,At Risk
cust_108,starter,299,Healthcare,25.0,6.0,20.0,5,56.0,At Risk
cust_131,growth,799,SaaS,25.0,6.0,10.0,15,56.0,At Risk
cust_2797,enterprise,4999,Finance,25.0,6.0,25.0,0,56.0,At Risk
cust_2538,starter,299,Finance,25.0,21.0,5.0,5,56.0,At Risk
cust_2505,pro,1999,Finance,25.0,6.0,25.0,0,56.0,At Risk
cust_2084,starter,299,Finance,25.0,6.0,25.0,0,56.0,At Risk
cust_2371,starter,299,SaaS,25.0,6.0,25.0,0,56.0,At Risk
cust_1958,pro,1999,SaaS,25.0,6.0,15.0,10,56.0,At Risk
cust_1565,enterprise,4999,SaaS,25.0,6.0,10.0,15,56.0,At Risk
cust_988,growth,799,Finance,25.0,6.0,20.0,5,56.0,At Risk
cust_1284,pro,1999,Finance,25.0,6.0,25.0,0,56.0,At Risk
cust_2418,pro,1999,Other,25.0,21.0,10.0,0,56.0,At Risk
cust_628,pro,1999,SaaS,14.583333333333334,1.5,20.0,20,56.1,At Risk
cust_1790,starter,299,Ecommerce,14.583333333333334,1.5,25.0,15,56.1,At Risk
cust_1273,pro,1999,Ecommerce,2.083333333333333,24.0,25.0,5,56.1,At Risk
cust_963,starter,299,Finance,14.583333333333334,16.5,5.0,20,56.1,At Risk
cust_1414,growth,799,Healthcare,2.083333333333333,9.0,25.0,20,56.1,At Risk
cust_575,growth,799,Healthcare,4.166666666666666,27.0,10.0,15,56.2,At Risk
cust_1575,starter,299,SaaS,6.25,30.0,10.0,10,56.3,At Risk
cust_2445,pro,1999,Healthcare,6.25,30.0,15.0,5,56.3,At Risk
cust_1825,starter,299,SaaS,10.416666666666668,21.0,25.0,0,56.4,At Risk
cust_462,pro,1999,Healthcare,25.0,1.5,10.0,20,56.5,At Risk
cust_1521,pro,1999,SaaS,25.0,1.5,25.0,5,56.5,At Risk
cust_558,starter,299,Other,25.0,1.5,15.0,15,56.5,At Risk
cust_208,starter,299,Finance,25.0,1.5,20.0,10,56.5,At Risk
cust_1044,growth,799,Ecommerce,25.0,16.5,15.0,0,56.5,At Risk
cust_1263,enterprise,4999,Other,25.0,16.5,5.0,10,56.5,At Risk
cust_2986,growth,799,SaaS,25.0,16.5,15.0,0,56.5,At Risk
cust_1356,pro,1999,SaaS,25.0,16.5,10.0,5,56.5,At Risk
cust_1164,pro,1999,Finance,25.0,1.5,25.0,5,56.5,At Risk
cust_1807,starter,299,Finance,25.0,1.5,25.0,5,56.5,At Risk
cust_732,growth,799,Healthcare,25.0,16.5,5.0,10,56.5,At Risk
cust_2080,growth,799,Finance,14.583333333333334,12.0,25.0,5,56.6,At Risk
cust_2937,starter,299,Other,16.666666666666664,15.0,25.0,0,56.7,At Risk
cust_2179,growth,799,Ecommerce,16.666666666666664,30.0,10.0,0,56.7,At Risk
cust_143,starter,299,Healthcare,4.166666666666666,22.5,25.0,5,56.7,At Risk
cust_2540,growth,799,Finance,16.666666666666664,30.0,10.0,0,56.7,At Risk
cust_337,starter,299,Finance,20.833333333333336,21.0,5.0,10,56.8,At Risk
cust_2721,pro,1999,Healthcare,20.833333333333336,6.0,25.0,5,56.8,At Risk
cust_285,growth,799,Healthcare,6.25,25.5,25.0,0,56.8,At Risk
cust_1836,starter,299,Finance,6.25,25.5,25.0,0,56.8,At Risk
cust_1013,enterprise,4999,Finance,25.0,27.0,5.0,0,57.0,At Risk
cust_2575,growth,799,Finance,25.0,12.0,5.0,15,57.0,At Risk
cust_802,starter,299,SaaS,12.5,19.5,25.0,0,57.0,At Risk
cust_423,pro,1999,Healthcare,25.0,12.0,10.0,10,57.0,At Risk
cust_331,starter,299,Finance,25.0,12.0,10.0,10,57.0,At Risk
cust_1464,starter,299,Finance,25.0,12.0,10.0,10,57.0,At Risk
cust_952,starter,299,Healthcare,25.0,12.0,20.0,0,57.0,At Risk
cust_810,growth,799,Other,25.0,12.0,10.0,10,57.0,At Risk
cust_679,growth,799,Finance,25.0,27.0,5.0,0,57.0,At Risk
cust_1456,pro,1999,Finance,2.083333333333333,30.0,25.0,0,57.1,At Risk
cust_2686,growth,799,Healthcare,2.083333333333333,30.0,25.0,0,57.1,At Risk
cust_2599,starter,299,Ecommerce,14.583333333333334,7.5,25.0,10,57.1,At Risk
cust_2920,starter,299,SaaS,2.083333333333333,15.0,25.0,15,57.1,At Risk
cust_2927,starter,299,Ecommerce,2.083333333333333,30.0,25.0,0,57.1,At Risk
cust_1438,growth,799,SaaS,2.083333333333333,15.0,25.0,15,57.1,At Risk
cust_590,growth,799,Ecommerce,2.083333333333333,30.0,25.0,0,57.1,At Risk
cust_266,growth,799,Healthcare,2.083333333333333,30.0,25.0,0,57.1,At Risk
cust_1778,growth,799,Finance,2.083333333333333,30.0,25.0,0,57.1,At Risk
cust_2282,pro,1999,Ecommerce,8.333333333333332,24.0,15.0,10,57.3,At Risk
cust_2141,pro,1999,Other,10.416666666666668,12.0,15.0,20,57.4,At Risk
cust_17,pro,1999,Healthcare,25.0,7.5,25.0,0,57.5,At Risk
cust_2841,starter,299,Healthcare,25.0,22.5,5.0,5,57.5,At Risk
cust_1308,growth,799,SaaS,25.0,7.5,20.0,5,57.5,At Risk
cust_363,pro,1999,Finance,25.0,7.5,25.0,0,57.5,At Risk
cust_670,pro,1999,Finance,25.0,7.5,25.0,0,57.5,At Risk
cust_2851,growth,799,Finance,25.0,7.5,25.0,0,57.5,At Risk
cust_1626,pro,1999,Other,12.5,30.0,15.0,0,57.5,At Risk
cust_887,enterprise,4999,Other,25.0,7.5,5.0,20,57.5,At Risk
cust_2443,growth,799,Finance,25.0,22.5,5.0,5,57.5,At Risk
cust_2240,starter,299,Finance,25.0,7.5,25.0,0,57.5,At Risk
cust_2005,starter,299,Healthcare,25.0,22.5,10.0,0,57.5,At Risk
cust_2377,starter,299,Healthcare,12.5,15.0,15.0,15,57.5,At Risk
cust_1511,growth,799,SaaS,12.5,30.0,15.0,0,57.5,At Risk
cust_2353,growth,799,SaaS,25.0,7.5,25.0,0,57.5,At Risk
cust_589,growth,799,Finance,2.083333333333333,10.5,25.0,20,57.6,At Risk
cust_1782,starter,299,Other,2.083333333333333,10.5,25.0,20,57.6,At Risk
cust_2630,growth,799,Other,4.166666666666666,13.5,25.0,15,57.7,At Risk
cust_1485,enterprise,4999,Healthcare,20.833333333333336,12.0,25.0,0,57.8,At Risk
cust_674,growth,799,Healthcare,20.833333333333336,12.0,25.0,0,57.8,At Risk
cust_2685,pro,1999,Other,18.75,9.0,25.0,5,57.8,At Risk
cust_2577,starter,299,Healthcare,18.75,9.0,15.0,15,57.8,At Risk
cust_1806,starter,299,Other,10.416666666666668,22.5,10.0,15,57.9,At Risk
cust_1426,starter,299,Healthcare,22.916666666666664,30.0,5.0,0,57.9,At Risk
cust_2602,pro,1999,SaaS,22.916666666666664,30.0,5.0,0,57.9,At Risk
cust_410,starter,299,Ecommerce,22.916666666666664,0.0,20.0,15,57.9,At Risk
cust_1018,starter,299,Ecommerce,25.0,18.0,10.0,5,58.0,At Risk
cust_2055,enterprise,4999,Healthcare,25.0,3.0,10.0,20,58.0,At Risk
cust_2581,starter,299,Ecommerce,25.0,18.0,15.0,0,58.0,At Risk
cust_1758,growth,799,Finance,25.0,18.0,5.0,10,58.0,At Risk
cust_1852,growth,799,Other,25.0,18.0,10.0,5,58.0,At Risk
cust_1557,enterprise,4999,SaaS,25.0,3.0,15.0,15,58.0,At Risk
cust_2453,starter,299,Ecommerce,25.0,3.0,25.0,5,58.0,At Risk
cust_1926,growth,799,Finance,25.0,18.0,15.0,0,58.0,At Risk
cust_2760,enterprise,4999,Ecommerce,25.0,18.0,15.0,0,58.0,At Risk
cust_1004,growth,799,Finance,25.0,3.0,10.0,20,58.0,At Risk
cust_1323,pro,1999,Ecommerce,25.0,3.0,15.0,15,58.0,At Risk
cust_1892,starter,299,Other,25.0,18.0,15.0,0,58.0,At Risk
cust_778,growth,799,Other,25.0,3.0,25.0,5,58.0,At Risk
cust_614,growth,799,Other,12.5,25.5,15.0,5,58.0,At Risk
cust_1176,starter,299,Healthcare,4.166666666666666,9.0,25.0,20,58.2,At Risk
cust_2004,growth,799,Finance,8.333333333333332,30.0,20.0,0,58.3,At Risk
cust_2492,pro,1999,Finance,8.333333333333332,30.0,5.0,15,58.3,At Risk
cust_941,starter,299,Healthcare,6.25,27.0,25.0,0,58.3,At Risk
cust_357,enterprise,4999,Finance,8.333333333333332,30.0,5.0,15,58.3,At Risk
cust_411,growth,799,Other,20.833333333333336,7.5,10.0,20,58.3,At Risk
cust_2438,growth,799,Other,10.416666666666668,18.0,25.0,5,58.4,At Risk
cust_2354,growth,799,SaaS,22.916666666666664,10.5,25.0,0,58.4,At Risk
cust_2021,growth,799,SaaS,25.0,13.5,15.0,5,58.5,At Risk
cust_2083,pro,1999,SaaS,25.0,13.5,20.0,0,58.5,At Risk
cust_998,pro,1999,SaaS,25.0,13.5,20.0,0,58.5,At Risk
cust_1430,starter,299,Other,25.0,13.5,5.0,15,58.5,At Risk
cust_2433,pro,1999,Finance,25.0,28.5,5.0,0,58.5,At Risk
cust_1611,growth,799,Ecommerce,25.0,13.5,5.0,15,58.5,At Risk
cust_1607,starter,299,Finance,2.083333333333333,16.5,25.0,15,58.6,At Risk
cust_2518,starter,299,SaaS,2.083333333333333,16.5,25.0,15,58.6,At Risk
cust_1674,pro,1999,Ecommerce,16.666666666666664,12.0,10.0,20,58.7,At Risk
cust_1962,growth,799,Ecommerce,16.666666666666664,12.0,25.0,5,58.7,At Risk
cust_2968,starter,299,SaaS,18.75,30.0,10.0,0,58.8,At Risk
cust_3000,starter,299,Other,18.75,15.0,10.0,15,58.8,At Risk
cust_2999,starter,299,SaaS,18.75,30.0,5.0,5,58.8,At Risk
cust_975,starter,299,Healthcare,6.25,22.5,25.0,5,58.8,At Risk
cust_1335,starter,299,Other,18.75,15.0,25.0,0,58.8,At Risk
cust_292,pro,1999,Ecommerce,8.333333333333332,25.5,15.0,10,58.8,At Risk
cust_1354,growth,799,Finance,6.25,7.5,25.0,20,58.8,At Risk
cust_200,enterprise,4999,Other,18.75,30.0,5.0,5,58.8,At Risk
cust_177,growth,799,SaaS,18.75,30.0,10.0,0,58.8,At Risk
cust_1792,growth,799,Healthcare,6.25,7.5,25.0,20,58.8,At Risk
cust_766,growth,799,Other,18.75,30.0,5.0,5,58.8,At Risk
cust_873,starter,299,Other,22.916666666666664,6.0,25.0,5,58.9,At Risk
cust_1033,growth,799,Finance,22.916666666666664,6.0,20.0,10,58.9,At Risk
cust_2668,pro,1999,Other,10.416666666666668,13.5,25.0,10,58.9,At Risk
cust_73,starter,299,SaaS,25.0,9.0,10.0,15,59.0,At Risk
cust_294,pro,1999,SaaS,25.0,9.0,25.0,0,59.0,At Risk
cust_94,starter,299,Healthcare,25.0,9.0,25.0,0,59.0,At Risk
cust_1829,pro,1999,SaaS,25.0,9.0,5.0,20,59.0,At Risk
cust_2761,starter,299,SaaS,25.0,9.0,25.0,0,59.0,At Risk
cust_1632,starter,299,Healthcare,25.0,9.0,10.0,15,59.0,At Risk
cust_2034,starter,299,Healthcare,25.0,9.0,25.0,0,59.0,At Risk
cust_475,growth,799,Ecommerce,25.0,9.0,25.0,0,59.0,At Risk
cust_2118,growth,799,Finance,25.0,24.0,10.0,0,59.0,At Risk
cust_2265,pro,1999,Finance,25.0,24.0,10.0,0,59.0,At Risk
cust_595,enterprise,4999,Finance,25.0,9.0,10.0,15,59.0,At Risk
cust_1726,enterprise,4999,Finance,25.0,9.0,25.0,0,59.0,At Risk
cust_1723,growth,799,Finance,25.0,9.0,20.0,5,59.0,At Risk
cust_1490,starter,299,Finance,25.0,9.0,25.0,0,59.0,At Risk
cust_1462,pro,1999,Healthcare,25.0,9.0,25.0,0,59.0,At Risk
cust_1386,starter,299,Healthcare,25.0,9.0,25.0,0,59.0,At Risk
cust_359,starter,299,Ecommerce,25.0,9.0,25.0,0,59.0,At Risk
cust_619,pro,1999,Ecommerce,25.0,9.0,5.0,20,59.0,At Risk
cust_336,pro,1999,Ecommerce,25.0,24.0,5.0,5,59.0,At Risk
cust_418,starter,299,Finance,25.0,9.0,25.0,0,59.0,At Risk
cust_2815,starter,299,Finance,4.166666666666666,30.0,10.0,15,59.2,At Risk
cust_838,starter,299,Healthcare,4.166666666666666,30.0,25.0,0,59.2,At Risk
cust_1199,pro,1999,Healthcare,4.166666666666666,30.0,5.0,20,59.2,At Risk
cust_2660,pro,1999,Ecommerce,4.166666666666666,30.0,25.0,0,59.2,At Risk
cust_1591,pro,1999,SaaS,4.166666666666666,30.0,25.0,0,59.2,At Risk
cust_2793,growth,799,SaaS,4.166666666666666,30.0,25.0,0,59.2,At Risk
cust_2323,enterprise,4999,Other,4.166666666666666,30.0,5.0,20,59.2,At Risk
cust_666,growth,799,Healthcare,4.166666666666666,30.0,20.0,5,59.2,At Risk
cust_2095,pro,1999,Finance,4.166666666666666,30.0,15.0,10,59.2,At Risk
cust_1939,starter,299,Healthcare,4.166666666666666,30.0,25.0,0,59.2,At Risk
cust_954,starter,299,Finance,8.333333333333332,21.0,25.0,5,59.3,At Risk
cust_2213,pro,1999,Ecommerce,8.333333333333332,21.0,25.0,5,59.3,At Risk
cust_1339,starter,299,SaaS,8.333333333333332,21.0,10.0,20,59.3,At Risk
cust_110,enterprise,4999,Finance,20.833333333333336,13.5,20.0,5,59.3,At Risk
cust_447,enterprise,4999,Finance,18.75,25.5,5.0,10,59.3,At Risk
cust_1843,pro,1999,SaaS,8.333333333333332,21.0,20.0,10,59.3,At Risk
cust_2007,growth,799,Healthcare,10.416666666666668,24.0,10.0,15,59.4,At Risk
cust_1780,starter,299,Other,25.0,4.5,25.0,5,59.5,At Risk
cust_1019,pro,1999,Finance,25.0,4.5,10.0,20,59.5,At Risk
cust_101,enterprise,4999,Ecommerce,25.0,19.5,5.0,10,59.5,At Risk
cust_2734,pro,1999,Healthcare,25.0,4.5,25.0,5,59.5,At Risk
cust_1880,starter,299,Healthcare,25.0,4.5,25.0,5,59.5,At Risk
cust_367,starter,299,Finance,12.5,12.0,20.0,15,59.5,At Risk
cust_1615,starter,299,Finance,25.0,19.5,5.0,10,59.5,At Risk
cust_824,growth,799,Finance,25.0,19.5,10.0,5,59.5,At Risk
cust_2559,pro,1999,Healthcare,25.0,4.5,25.0,5,59.5,At Risk
cust_1922,starter,299,Other,25.0,4.5,15.0,15,59.5,At Risk
cust_272,starter,299,Other,25.0,19.5,15.0,0,59.5,At Risk
cust_2932,starter,299,Healthcare,25.0,4.5,25.0,5,59.5,At Risk
cust_2310,growth,799,Finance,25.0,4.5,25.0,5,59.5,At Risk
cust_1793,growth,799,Ecommerce,25.0,19.5,10.0,5,59.5,At Risk
cust_959,starter,299,Ecommerce,14.583333333333334,0.0,25.0,20,59.6,At Risk
cust_126,starter,299,Finance,14.583333333333334,30.0,5.0,10,59.6,At Risk
cust_2268,starter,299,SaaS,14.583333333333334,30.0,5.0,10,59.6,At Risk
cust_1338,starter,299,Ecommerce,14.583333333333334,30.0,5.0,10,59.6,At Risk
cust_265,growth,799,SaaS,16.666666666666664,18.0,25.0,0,59.7,At Risk
cust_1003,pro,1999,SaaS,16.666666666666664,18.0,25.0,0,59.7,At Risk
cust_1964,pro,1999,Finance,16.666666666666664,3.0,25.0,15,59.7,At Risk
cust_312,pro,1999,Finance,18.75,6.0,25.0,10,59.8,At Risk
cust_2183,starter,299,SaaS,22.916666666666664,12.0,10.0,15,59.9,At Risk
cust_548,growth,799,Other,22.916666666666664,12.0,25.0,0,59.9,At Risk
cust_1846,starter,299,Finance,25.0,30.0,5.0,0,60.0,At Risk
cust_1045,starter,299,Finance,25.0,15.0,20.0,0,60.0,At Risk
cust_27,growth,799,Ecommerce,25.0,30.0,5.0,0,60.0,At Risk
cust_1340,enterprise,4999,Other,25.0,0.0,15.0,20,60.0,At Risk
cust_2951,enterprise,4999,Finance,25.0,15.0,10.0,10,60.0,At Risk
cust_2186,starter,299,SaaS,25.0,0.0,15.0,20,60.0,At Risk
cust_9,pro,1999,Other,25.0,15.0,20.0,0,60.0,At Risk
cust_2592,enterprise,4999,Other,25.0,30.0,5.0,0,60.0,At Risk
cust_2534,growth,799,SaaS,25.0,30.0,5.0,0,60.0,At Risk
cust_1495,pro,1999,SaaS,25.0,30.0,5.0,0,60.0,At Risk
cust_2372,enterprise,4999,SaaS,25.0,30.0,5.0,0,60.0,At Risk
cust_1598,starter,299,Finance,25.0,30.0,5.0,0,60.0,At Risk
cust_213,starter,299,Finance,25.0,0.0,25.0,10,60.0,At Risk
cust_13,pro,1999,Finance,25.0,15.0,10.0,10,60.0,At Risk
cust_2187,starter,299,Other,12.5,22.5,10.0,15,60.0,At Risk
cust_1407,starter,299,Healthcare,25.0,30.0,5.0,0,60.0,At Risk
cust_334,starter,299,Ecommerce,25.0,30.0,5.0,0,60.0,At Risk
cust_382,starter,299,Other,25.0,30.0,5.0,0,60.0,At Risk
cust_386,starter,299,Finance,25.0,0.0,25.0,10,60.0,At Risk
cust_399,starter,299,Other,25.0,30.0,5.0,0,60.0,At Risk
cust_2832,starter,299,Finance,25.0,30.0,5.0,0,60.0,At Risk
cust_1272,pro,1999,Other,12.5,22.5,10.0,15,60.0,At Risk
cust_2390,pro,1999,Finance,25.0,0.0,20.0,15,60.0,At Risk
cust_2380,starter,299,Other,25.0,30.0,5.0,0,60.0,At Risk
cust_484,starter,299,Healthcare,25.0,30.0,5.0,0,60.0,At Risk
cust_573,pro,1999,Ecommerce,25.0,30.0,5.0,0,60.0,At Risk
cust_601,starter,299,Other,25.0,30.0,5.0,0,60.0,At Risk
cust_637,growth,799,Other,25.0,15.0,20.0,0,60.0,At Risk
cust_1827,starter,299,SaaS,25.0,30.0,5.0,0,60.0,At Risk
cust_2361,starter,299,SaaS,12.5,7.5,20.0,20,60.0,At Risk
cust_1889,starter,299,Healthcare,25.0,30.0,5.0,0,60.0,At Risk
cust_89,starter,299,SaaS,25.0,30.0,5.0,0,60.0,At Risk
cust_1007,pro,1999,Ecommerce,25.0,0.0,25.0,10,60.0,At Risk
cust_854,enterprise,4999,SaaS,25.0,30.0,5.0,0,60.0,At Risk
cust_2145,growth,799,Finance,25.0,30.0,5.0,0,60.0,At Risk
cust_1043,starter,299,Ecommerce,25.0,30.0,5.0,0,60.0,At Risk
cust_2900,enterprise,4999,Ecommerce,25.0,30.0,5.0,0,60.0,At Risk
cust_1588,pro,1999,Other,14.583333333333334,10.5,20.0,15,60.1,At Risk
cust_757,pro,1999,SaaS,20.833333333333336,4.5,25.0,10,60.3,At Risk
cust_650,pro,1999,Ecommerce,8.333333333333332,27.0,25.0,0,60.3,At Risk
cust_2198,growth,799,SaaS,18.75,16.5,25.0,0,60.3,At Risk
cust_377,growth,799,SaaS,18.75,16.5,25.0,0,60.3,At Risk
cust_144,starter,299,Finance,8.333333333333332,27.0,25.0,0,60.3,At Risk
cust_1517,pro,1999,Finance,8.333333333333332,27.0,25.0,0,60.3,At Risk
cust_616,pro,1999,Finance,20.833333333333336,19.5,20.0,0,60.3,At Risk
cust_2279,growth,799,SaaS,8.333333333333332,27.0,25.0,0,60.3,At Risk
cust_851,growth,799,Healthcare,10.416666666666668,30.0,5.0,15,60.4,At Risk
cust_1070,growth,799,SaaS,10.416666666666668,30.0,20.0,0,60.4,At Risk
cust_1927,enterprise,4999,Healthcare,10.416666666666668,30.0,20.0,0,60.4,At Risk
cust_1441,growth,799,Finance,10.416666666666668,30.0,20.0,0,60.4,At Risk
cust_2667,growth,799,SaaS,22.916666666666664,7.5,25.0,5,60.4,At Risk
cust_1952,growth,799,Ecommerce,10.416666666666668,30.0,20.0,0,60.4,At Risk
cust_2358,growth,799,Other,25.0,10.5,20.0,5,60.5,At Risk
cust_2948,enterprise,4999,Other,25.0,10.5,25.0,0,60.5,At Risk
cust_1814,growth,799,Healthcare,25.0,10.5,20.0,5,60.5,At Risk
cust_50,pro,1999,Ecommerce,25.0,10.5,25.0,0,60.5,At Risk
cust_2953,pro,1999,Other,25.0,10.5,25.0,0,60.5,At Risk
cust_86,growth,799,Healthcare,25.0,10.5,15.0,10,60.5,At Risk
cust_2182,pro,1999,Finance,25.0,10.5,25.0,0,60.5,At Risk
cust_2752,starter,299,SaaS,25.0,25.5,10.0,0,60.5,At Risk
cust_1879,starter,299,Healthcare,25.0,10.5,25.0,0,60.5,At Risk
cust_1869,enterprise,4999,Ecommerce,25.0,10.5,10.0,15,60.5,At Risk
cust_931,growth,799,SaaS,25.0,10.5,25.0,0,60.5,At Risk
cust_2444,pro,1999,Other,25.0,10.5,25.0,0,60.5,At Risk
cust_2447,starter,299,Other,25.0,10.5,15.0,10,60.5,At Risk
cust_896,growth,799,Finance,25.0,10.5,20.0,5,60.5,At Risk
cust_1797,pro,1999,Ecommerce,25.0,25.5,10.0,0,60.5,At Risk
cust_1249,starter,299,Healthcare,25.0,10.5,20.0,5,60.5,At Risk
cust_1266,enterprise,4999,Other,25.0,25.5,10.0,0,60.5,At Risk
cust_1811,starter,299,SaaS,25.0,10.5,25.0,0,60.5,At Risk
cust_1616,pro,1999,Ecommerce,20.833333333333336,30.0,5.0,5,60.8,At Risk
cust_253,starter,299,Ecommerce,20.833333333333336,30.0,10.0,0,60.8,At Risk
cust_2275,enterprise,4999,Other,10.416666666666668,10.5,25.0,15,60.9,At Risk
cust_2835,starter,299,Other,22.916666666666664,18.0,15.0,5,60.9,At Risk
cust_146,pro,1999,Healthcare,22.916666666666664,18.0,20.0,0,60.9,At Risk
cust_2736,starter,299,Finance,10.416666666666668,25.5,5.0,20,60.9,At Risk
cust_439,growth,799,Other,10.416666666666668,25.5,25.0,0,60.9,At Risk
cust_2261,growth,799,Other,25.0,6.0,20.0,10,61.0,At Risk
cust_2622,enterprise,4999,Other,25.0,6.0,25.0,5,61.0,At Risk
cust_2485,starter,299,Finance,25.0,21.0,15.0,0,61.0,At Risk
cust_2008,pro,1999,Finance,12.5,28.5,20.0,0,61.0,At Risk
cust_2079,growth,799,Ecommerce,25.0,6.0,25.0,5,61.0,At Risk
cust_734,starter,299,Other,25.0,6.0,20.0,10,61.0,At Risk
cust_1402,starter,299,Healthcare,25.0,6.0,15.0,15,61.0,At Risk
cust_2753,growth,799,Finance,25.0,6.0,25.0,5,61.0,At Risk
cust_477,starter,299,Healthcare,25.0,6.0,25.0,5,61.0,At Risk
cust_467,starter,299,Other,25.0,6.0,10.0,20,61.0,At Risk
cust_2893,starter,299,Finance,25.0,21.0,15.0,0,61.0,At Risk
cust_2097,growth,799,Ecommerce,25.0,21.0,5.0,10,61.0,At Risk
cust_406,growth,799,SaaS,25.0,6.0,15.0,15,61.0,At Risk
cust_87,pro,1999,Other,4.166666666666666,27.0,25.0,5,61.2,At Risk
cust_2829,growth,799,Healthcare,6.25,30.0,20.0,5,61.3,At Risk
cust_1945,growth,799,Healthcare,6.25,30.0,10.0,15,61.3,At Risk
cust_2019,starter,299,Ecommerce,18.75,7.5,25.0,10,61.3,At Risk
cust_907,growth,799,Healthcare,6.25,30.0,10.0,15,61.3,At Risk
cust_1900,growth,799,Ecommerce,6.25,15.0,25.0,15,61.3,At Risk
cust_67,enterprise,4999,Ecommerce,6.25,30.0,25.0,0,61.3,At Risk
cust_2863,pro,1999,Ecommerce,6.25,15.0,25.0,15,61.3,At Risk
cust_624,growth,799,SaaS,22.916666666666664,13.5,25.0,0,61.4,At Risk
cust_99,starter,299,Finance,22.916666666666664,13.5,25.0,0,61.4,At Risk
cust_790,starter,299,SaaS,25.0,16.5,10.0,10,61.5,At Risk
cust_2429,pro,1999,Healthcare,25.0,1.5,20.0,15,61.5,At Risk
cust_2597,starter,299,Ecommerce,25.0,16.5,5.0,15,61.5,At Risk
cust_304,growth,799,Finance,25.0,1.5,25.0,10,61.5,At Risk
cust_2681,pro,1999,Ecommerce,25.0,1.5,25.0,10,61.5,At Risk
cust_2088,pro,1999,Healthcare,25.0,16.5,10.0,10,61.5,At Risk
cust_2593,enterprise,4999,SaaS,25.0,16.5,20.0,0,61.5,At Risk
cust_238,pro,1999,Ecommerce,25.0,1.5,25.0,10,61.5,At Risk
cust_1635,growth,799,SaaS,25.0,1.5,25.0,10,61.5,At Risk
cust_203,pro,1999,Healthcare,25.0,16.5,10.0,10,61.5,At Risk
cust_1027,growth,799,Other,25.0,16.5,20.0,0,61.5,At Risk
cust_1745,starter,299,Finance,25.0,16.5,15.0,5,61.5,At Risk
cust_138,growth,799,Finance,25.0,16.5,10.0,10,61.5,At Risk
cust_2381,starter,299,Finance,25.0,1.5,15.0,20,61.5,At Risk
cust_1168,starter,299,Finance,25.0,1.5,25.0,10,61.5,At Risk
cust_1605,starter,299,SaaS,25.0,1.5,20.0,15,61.5,At Risk
cust_1603,starter,299,Ecommerce,25.0,1.5,20.0,15,61.5,At Risk
cust_704,growth,799,Ecommerce,16.666666666666664,30.0,15.0,0,61.7,At Risk
cust_1810,pro,1999,SaaS,16.666666666666664,30.0,15.0,0,61.7,At Risk
cust_1777,starter,299,Ecommerce,16.666666666666664,30.0,15.0,0,61.7,At Risk
cust_2796,starter,299,Ecommerce,20.833333333333336,21.0,5.0,15,61.8,At Risk
