customer_id,company_name,plan,mrr,start_date,status,tenure_months,seats,industry,avg_dau,login_days_30,features_used,support_tickets,tenure_score,usage_score,feature_score,support_score,health_score,health_status,churn_probability
cust_2882,Company_2882,starter,299,2023-11-15,active,12,1,Other,9.3,11,1,5,25.0,16.5,5.0,0.0,46.5,Critical,0.535
cust_2248,Company_2248,growth,799,2023-12-03,active,7,5,Finance,4.4,8,3,3,14.583333333333334,12.0,15.0,5.0,46.6,Critical,0.534
cust_106,Company_106,pro,1999,2023-08-11,active,4,1,Healthcare,2.1,9,1,0,8.333333333333332,13.5,5.0,20.0,46.8,Critical,0.532
cust_1971,Company_1971,growth,799,2023-08-14,active,9,4,Healthcare,8.3,2,6,4,18.75,3.0,25.0,0.0,46.8,Critical,0.532
cust_169,Company_169,starter,299,2023-03-24,active,9,5,Ecommerce,8.4,2,4,3,18.75,3.0,20.0,5.0,46.8,Critical,0.532
cust_1553,Company_1553,starter,299,2023-03-31,active,10,5,Ecommerce,9.1,4,3,3,20.833333333333336,6.0,15.0,5.0,46.8,Critical,0.532
cust_576,Company_576,growth,799,2023-07-21,active,5,1,Healthcare,5.9,1,7,2,10.416666666666668,1.5,25.0,10.0,46.9,Critical,0.531
cust_2211,Company_2211,starter,299,2023-10-27,active,5,2,SaaS,2.8,1,5,2,10.416666666666668,1.5,25.0,10.0,46.9,Critical,0.531
cust_2635,Company_2635,starter,299,2023-11-24,active,5,4,SaaS,1.7,11,2,2,10.416666666666668,16.5,10.0,10.0,46.9,Critical,0.531
cust_1868,Company_1868,enterprise,4999,2023-03-24,active,19,39,SaaS,7.8,8,1,3,25.0,12.0,5.0,5.0,47.0,Critical,0.53
cust_2417,Company_2417,pro,1999,2023-07-18,active,12,4,Ecommerce,8.6,8,2,4,25.0,12.0,10.0,0.0,47.0,Critical,0.53
cust_1669,Company_1669,starter,299,2023-03-04,active,12,1,SaaS,8.5,8,2,4,25.0,12.0,10.0,0.0,47.0,Critical,0.53
cust_2406,Company_2406,enterprise,4999,2023-01-09,active,1,11,Other,1.4,24,3,4,2.083333333333333,30.0,15.0,0.0,47.1,Critical,0.529
cust_2656,Company_2656,enterprise,4999,2023-08-15,active,1,24,SaaS,2.8,25,1,2,2.083333333333333,30.0,5.0,10.0,47.1,Critical,0.529
cust_1111,Company_1111,pro,1999,2023-03-18,active,1,4,Healthcare,6.1,27,1,2,2.083333333333333,30.0,5.0,10.0,47.1,Critical,0.529
cust_1220,Company_1220,pro,1999,2023-09-15,active,7,5,Healthcare,5.4,5,3,2,14.583333333333334,7.5,15.0,10.0,47.1,Critical,0.529
cust_2563,Company_2563,pro,1999,2023-04-15,active,1,5,SaaS,5.4,28,2,3,2.083333333333333,30.0,10.0,5.0,47.1,Critical,0.529
cust_2687,Company_2687,growth,799,2023-09-18,active,1,4,Ecommerce,5.9,21,1,2,2.083333333333333,30.0,5.0,10.0,47.1,Critical,0.529
cust_96,Company_96,starter,299,2023-10-10,active,1,1,Ecommerce,9.9,29,2,3,2.083333333333333,30.0,10.0,5.0,47.1,Critical,0.529
cust_701,Company_701,starter,299,2023-07-31,active,7,2,SaaS,5.0,15,1,3,14.583333333333334,22.5,5.0,5.0,47.1,Critical,0.529
cust_729,Company_729,growth,799,2023-09-03,active,2,5,SaaS,3.4,12,4,3,4.166666666666666,18.0,20.0,5.0,47.2,Critical,0.528
cust_792,Company_792,starter,299,2023-11-07,active,2,1,Ecommerce,2.9,12,5,5,4.166666666666666,18.0,25.0,0.0,47.2,Critical,0.528
cust_2885,Company_2885,starter,299,2023-02-04,active,2,3,Ecommerce,1.1,12,7,4,4.166666666666666,18.0,25.0,0.0,47.2,Critical,0.528
cust_133,Company_133,growth,799,2023-08-09,active,4,1,Other,7.3,6,7,3,8.333333333333332,9.0,25.0,5.0,47.3,Critical,0.527
cust_972,Company_972,growth,799,2023-01-04,active,3,1,Ecommerce,1.0,4,4,1,6.25,6.0,20.0,15.0,47.3,Critical,0.527
cust_1773,Company_1773,growth,799,2023-09-29,active,3,3,Finance,6.6,14,4,5,6.25,21.0,20.0,0.0,47.3,Critical,0.527
cust_2887,Company_2887,growth,799,2023-09-02,active,10,3,Other,1.0,1,1,0,20.833333333333336,1.5,5.0,20.0,47.3,Critical,0.527
cust_83,Company_83,starter,299,2023-08-15,active,10,4,Finance,5.9,1,2,1,20.833333333333336,1.5,10.0,15.0,47.3,Critical,0.527
cust_2697,Company_2697,starter,299,2023-09-29,active,3,5,Ecommerce,3.3,4,7,2,6.25,6.0,25.0,10.0,47.3,Critical,0.527
cust_432,Company_432,pro,1999,2023-08-17,active,11,4,SaaS,1.5,13,1,4,22.916666666666664,19.5,5.0,0.0,47.4,Critical,0.526
cust_1876,Company_1876,enterprise,4999,2023-09-13,active,22,12,SaaS,0.6,5,2,3,25.0,7.5,10.0,5.0,47.5,Critical,0.525
cust_916,Company_916,growth,799,2023-10-24,active,19,5,Finance,4.5,5,2,3,25.0,7.5,10.0,5.0,47.5,Critical,0.525
cust_1986,Company_1986,growth,799,2023-02-06,active,18,3,Finance,5.6,5,2,3,25.0,7.5,10.0,5.0,47.5,Critical,0.525
cust_2309,Company_2309,growth,799,2023-05-07,active,20,3,Finance,5.8,5,3,4,25.0,7.5,15.0,0.0,47.5,Critical,0.525
cust_1928,Company_1928,starter,299,2023-01-28,active,18,4,SaaS,6.6,5,2,3,25.0,7.5,10.0,5.0,47.5,Critical,0.525
cust_2067,Company_2067,starter,299,2023-12-31,active,19,2,Healthcare,3.0,5,3,4,25.0,7.5,15.0,0.0,47.5,Critical,0.525
cust_2836,Company_2836,growth,799,2023-07-13,active,1,2,Finance,4.8,7,4,1,2.083333333333333,10.5,20.0,15.0,47.6,Critical,0.524
cust_1090,Company_1090,enterprise,4999,2023-02-13,active,2,12,Healthcare,5.5,19,3,5,4.166666666666666,28.5,15.0,0.0,47.7,Critical,0.523
cust_2925,Company_2925,growth,799,2023-05-23,active,3,5,Ecommerce,6.4,1,4,0,6.25,1.5,20.0,20.0,47.8,Critical,0.522
cust_1472,Company_1472,pro,1999,2023-03-13,active,5,2,Ecommerce,4.2,5,7,3,10.416666666666668,7.5,25.0,5.0,47.9,Critical,0.521
cust_1348,Company_1348,starter,299,2023-10-28,active,11,4,Other,9.1,10,2,5,22.916666666666664,15.0,10.0,0.0,47.9,Critical,0.521
cust_532,Company_532,enterprise,4999,2023-08-31,active,18,50,Healthcare,5.5,2,2,2,25.0,3.0,10.0,10.0,48.0,Critical,0.52
cust_301,Company_301,growth,799,2023-09-11,active,14,4,Healthcare,5.1,2,1,1,25.0,3.0,5.0,15.0,48.0,Critical,0.52
cust_1382,Company_1382,growth,799,2023-12-05,active,19,4,Other,9.9,2,4,5,25.0,3.0,20.0,0.0,48.0,Critical,0.52
cust_2345,Company_2345,growth,799,2023-10-18,active,6,1,SaaS,4.1,7,7,5,12.5,10.5,25.0,0.0,48.0,Critical,0.52
cust_420,Company_420,starter,299,2023-02-26,active,19,2,SaaS,7.9,2,2,2,25.0,3.0,10.0,10.0,48.0,Critical,0.52
cust_699,Company_699,starter,299,2023-01-27,active,18,1,Healthcare,5.4,2,4,5,25.0,3.0,20.0,0.0,48.0,Critical,0.52
cust_1143,Company_1143,starter,299,2023-10-20,active,14,4,Ecommerce,6.4,12,1,4,25.0,18.0,5.0,0.0,48.0,Critical,0.52
cust_2847,Company_2847,enterprise,4999,2023-06-08,active,1,38,Other,8.2,4,4,0,2.083333333333333,6.0,20.0,20.0,48.1,Critical,0.519
cust_2749,Company_2749,starter,299,2023-12-19,active,1,5,Finance,3.2,14,8,5,2.083333333333333,21.0,25.0,0.0,48.1,Critical,0.519
cust_2947,Company_2947,starter,299,2023-01-22,active,1,4,Ecommerce,0.7,4,5,1,2.083333333333333,6.0,25.0,15.0,48.1,Critical,0.519
cust_708,Company_708,pro,1999,2023-12-23,active,4,2,SaaS,5.8,0,7,1,8.333333333333332,0.0,25.0,15.0,48.3,Critical,0.517
cust_909,Company_909,pro,1999,2023-07-25,active,4,4,Ecommerce,8.7,25,1,3,8.333333333333332,30.0,5.0,5.0,48.3,Critical,0.517
cust_1644,Company_1644,pro,1999,2023-12-25,active,4,2,Ecommerce,7.5,30,1,3,8.333333333333332,30.0,5.0,5.0,48.3,Critical,0.517
cust_541,Company_541,growth,799,2023-09-30,active,9,1,Ecommerce,1.8,3,8,4,18.75,4.5,25.0,0.0,48.3,Critical,0.517
cust_515,Company_515,starter,299,2023-02-24,active,4,4,Other,0.6,27,1,3,8.333333333333332,30.0,5.0,5.0,48.3,Critical,0.517
cust_2367,Company_2367,starter,299,2023-01-08,active,9,2,Ecommerce,4.5,3,1,0,18.75,4.5,5.0,20.0,48.3,Critical,0.517
cust_2153,Company_2153,growth,799,2023-05-22,active,5,5,SaaS,3.0,12,2,2,10.416666666666668,18.0,10.0,10.0,48.4,Critical,0.516
cust_2562,Company_2562,pro,1999,2023-02-28,active,16,5,Ecommerce,4.4,9,1,3,25.0,13.5,5.0,5.0,48.5,Critical,0.515
cust_1904,Company_1904,growth,799,2023-09-07,active,22,3,Ecommerce,0.6,9,2,5,25.0,13.5,10.0,0.0,48.5,Critical,0.515
cust_1283,Company_1283,starter,299,2023-10-20,active,14,5,Ecommerce,8.4,9,2,5,25.0,13.5,10.0,0.0,48.5,Critical,0.515
cust_1531,Company_1531,pro,1999,2023-07-22,active,7,5,Healthcare,2.4,16,1,3,14.583333333333334,24.0,5.0,5.0,48.6,Critical,0.514
cust_2357,Company_2357,pro,1999,2023-01-18,active,7,2,Other,5.3,16,2,4,14.583333333333334,24.0,10.0,0.0,48.6,Critical,0.514
cust_2787,Company_2787,starter,299,2023-05-20,active,7,4,Healthcare,6.7,6,5,4,14.583333333333334,9.0,25.0,0.0,48.6,Critical,0.514
cust_1241,Company_1241,starter,299,2023-08-12,active,2,1,Other,0.6,13,1,0,4.166666666666666,19.5,5.0,20.0,48.7,Critical,0.513
cust_1067,Company_1067,pro,1999,2023-02-20,active,3,5,Finance,3.4,15,4,4,6.25,22.5,20.0,0.0,48.8,Critical,0.512
cust_1888,Company_1888,enterprise,4999,2023-11-28,active,5,39,Finance,8.5,19,2,5,10.416666666666668,28.5,10.0,0.0,48.9,Critical,0.511
cust_2336,Company_2336,growth,799,2023-12-03,active,11,5,SaaS,7.7,14,1,5,22.916666666666664,21.0,5.0,0.0,48.9,Critical,0.511
cust_172,Company_172,pro,1999,2023-12-28,active,16,1,SaaS,0.7,6,3,4,25.0,9.0,15.0,0.0,49.0,Critical,0.51
cust_165,Company_165,starter,299,2023-03-25,active,6,5,Ecommerce,7.4,1,7,2,12.5,1.5,25.0,10.0,49.0,Critical,0.51
cust_251,Company_251,starter,299,2023-02-10,active,15,1,Other,7.4,6,1,2,25.0,9.0,5.0,10.0,49.0,Critical,0.51
cust_950,Company_950,starter,299,2023-12-04,active,6,1,Healthcare,7.1,1,4,1,12.5,1.5,20.0,15.0,49.0,Critical,0.51
cust_2107,Company_2107,starter,299,2023-07-21,active,16,2,Finance,3.6,6,3,5,25.0,9.0,15.0,0.0,49.0,Critical,0.51
cust_622,Company_622,growth,799,2023-06-15,active,1,3,Finance,4.3,18,1,1,2.083333333333333,27.0,5.0,15.0,49.1,Critical,0.509
cust_2735,Company_2735,growth,799,2023-02-09,active,1,3,Healthcare,9.2,8,3,0,2.083333333333333,12.0,15.0,20.0,49.1,Critical,0.509
cust_1683,Company_1683,enterprise,4999,2023-07-06,active,2,6,Ecommerce,1.4,22,1,2,4.166666666666666,30.0,5.0,10.0,49.2,Critical,0.508
cust_2844,Company_2844,growth,799,2023-11-26,active,8,5,Ecommerce,5.1,15,2,4,16.666666666666664,22.5,10.0,0.0,49.2,Critical,0.508
cust_2130,Company_2130,starter,299,2023-06-21,active,2,4,Ecommerce,0.5,26,1,2,4.166666666666666,30.0,5.0,10.0,49.2,Critical,0.508
cust_546,Company_546,pro,1999,2023-01-07,active,4,2,Healthcare,7.8,14,4,5,8.333333333333332,21.0,20.0,0.0,49.3,Critical,0.507
cust_273,Company_273,growth,799,2023-07-14,active,3,3,Ecommerce,7.3,2,5,1,6.25,3.0,25.0,15.0,49.3,Critical,0.507
cust_2738,Company_2738,growth,799,2023-01-09,active,4,4,Other,1.2,4,5,2,8.333333333333332,6.0,25.0,10.0,49.3,Critical,0.507
cust_290,Company_290,starter,299,2023-02-13,active,4,2,Finance,3.5,14,4,4,8.333333333333332,21.0,20.0,0.0,49.3,Critical,0.507
cust_953,Company_953,starter,299,2023-01-14,active,3,4,Healthcare,3.8,12,4,3,6.25,18.0,20.0,5.0,49.3,Critical,0.507
cust_1631,Company_1631,growth,799,2023-08-21,active,5,2,SaaS,9.0,16,2,3,10.416666666666668,24.0,10.0,5.0,49.4,Critical,0.506
cust_1973,Company_1973,growth,799,2023-06-09,active,11,1,SaaS,8.1,1,8,4,22.916666666666664,1.5,25.0,0.0,49.4,Critical,0.506
cust_173,Company_173,enterprise,4999,2023-11-08,active,17,50,Finance,2.8,3,1,1,25.0,4.5,5.0,15.0,49.5,Critical,0.505
cust_869,Company_869,pro,1999,2023-10-14,active,12,1,Other,8.6,3,2,2,25.0,4.5,10.0,10.0,49.5,Critical,0.505
cust_2316,Company_2316,pro,1999,2023-02-05,active,23,5,Other,9.8,13,1,4,25.0,19.5,5.0,0.0,49.5,Critical,0.505
cust_1098,Company_1098,growth,799,2023-10-10,active,14,2,SaaS,7.6,3,3,3,25.0,4.5,15.0,5.0,49.5,Critical,0.505
cust_1169,Company_1169,growth,799,2023-08-21,active,16,1,Finance,9.4,3,1,1,25.0,4.5,5.0,15.0,49.5,Critical,0.505
cust_2551,Company_2551,growth,799,2023-04-16,active,6,1,Healthcare,7.7,18,1,3,12.5,27.0,5.0,5.0,49.5,Critical,0.505
cust_1292,Company_1292,starter,299,2023-05-28,active,14,3,Ecommerce,6.8,3,3,3,25.0,4.5,15.0,5.0,49.5,Critical,0.505
cust_25,Company_25,growth,799,2023-10-04,active,1,2,Ecommerce,4.4,15,4,3,2.083333333333333,22.5,20.0,5.0,49.6,Critical,0.504
cust_2684,Company_2684,starter,299,2023-10-24,active,1,4,SaaS,8.3,15,8,4,2.083333333333333,22.5,25.0,0.0,49.6,Critical,0.504
cust_121,Company_121,enterprise,4999,2023-03-01,active,4,35,Ecommerce,4.2,11,7,4,8.333333333333332,16.5,25.0,0.0,49.8,Critical,0.502
cust_2378,Company_2378,enterprise,4999,2023-05-19,active,3,47,SaaS,6.0,9,8,3,6.25,13.5,25.0,5.0,49.8,Critical,0.502
cust_1573,Company_1573,growth,799,2023-11-24,active,10,3,Finance,7.5,16,1,5,20.833333333333336,24.0,5.0,0.0,49.8,Critical,0.502
cust_1104,Company_1104,starter,299,2023-03-22,active,9,5,Healthcare,9.8,4,4,3,18.75,6.0,20.0,5.0,49.8,Critical,0.502
cust_976,Company_976,growth,799,2023-08-10,active,5,4,SaaS,7.7,13,2,2,10.416666666666668,19.5,10.0,10.0,49.9,Critical,0.501
cust_2454,Company_2454,starter,299,2023-02-20,active,5,3,Other,5.2,3,6,2,10.416666666666668,4.5,25.0,10.0,49.9,Critical,0.501
cust_2091,Company_2091,enterprise,4999,2023-08-25,active,17,7,Other,9.9,0,3,2,25.0,0.0,15.0,10.0,50.0,At Risk,0.5
cust_2972,Company_2972,enterprise,4999,2023-03-27,active,14,7,Ecommerce,7.7,0,5,4,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
cust_747,Company_747,pro,1999,2023-11-02,active,17,3,Ecommerce,7.2,0,2,1,25.0,0.0,10.0,15.0,50.0,At Risk,0.5
cust_1226,Company_1226,pro,1999,2023-02-07,active,15,5,SaaS,9.3,10,2,5,25.0,15.0,10.0,0.0,50.0,At Risk,0.5
cust_2092,Company_2092,pro,1999,2023-12-27,active,15,1,Ecommerce,2.1,0,7,5,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
cust_1505,Company_1505,growth,799,2023-03-24,active,24,5,Ecommerce,8.4,0,8,5,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
cust_2305,Company_2305,growth,799,2023-11-04,active,14,1,Ecommerce,5.6,10,1,3,25.0,15.0,5.0,5.0,50.0,At Risk,0.5
cust_160,Company_160,starter,299,2023-10-13,active,22,3,Other,8.8,10,2,4,25.0,15.0,10.0,0.0,50.0,At Risk,0.5
cust_333,Company_333,starter,299,2023-02-22,active,19,1,Ecommerce,7.5,0,1,0,25.0,0.0,5.0,20.0,50.0,At Risk,0.5
cust_496,Company_496,starter,299,2023-12-30,active,24,5,Other,1.6,0,7,5,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
cust_2180,Company_2180,starter,299,2023-07-23,active,22,3,SaaS,8.4,0,8,5,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
cust_2561,Company_2561,starter,299,2023-05-10,active,19,2,Other,1.4,0,4,3,25.0,0.0,20.0,5.0,50.0,At Risk,0.5
cust_2566,Company_2566,starter,299,2023-11-28,active,15,1,SaaS,4.5,0,7,4,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
cust_2570,Company_2570,starter,299,2023-09-25,active,22,4,SaaS,1.3,0,5,5,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
cust_2980,Company_2980,starter,299,2023-04-05,active,20,1,Finance,3.3,0,5,5,25.0,0.0,25.0,0.0,50.0,At Risk,0.5
